rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
2974,11568987,K00354.01,Kepler-534 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,15.95995611,2.466e-05,-2.466e-05,171.52098,0.00126,-0.00126,2455004.521,0.00126,-0.00126,0.0,,,,,,0.526,0.016,-0.429,4.3149,0.047,-0.047,,,,523.2,7.9,-7.9,0.02152,0.002835,-0.00061,1.12586,0.53899,-0.71769,LS+MCMC,2.27,0.32,-0.12,0.1272,,,88.78,,,721.0,,,63.95,25.18,-11.33,24.7,11.8,-11.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,12.211017,55.782005,70.9,2,81.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9347,Mandel and Agol (2002 ApJ 580 171),,,011/011568/011568987/dv/kplr011568987-20160209194854_dvr.pdf,011/011568/011568987/dv/kplr011568987-001-20160209194854_dvs.pdf,5936.0,94.0,-130.0,4.501,0.019,-0.11,0.07,0.15,-0.15,0.965,0.139,-0.05,1.075,0.053,-0.09,,,,q1_q17_dr25_stellar,296.41855,49.5401,13.235,13.65,13.221,13.057,12.999,12.063,11.775,11.708,0.0,19.7612474,4.6e-06,49.540147,4e-05,0.35,0.16,0.17,0.14,0.000332,8.7e-05,-5.7e-05,7.8e-05,-0.05,0.1,0.14,0.17,0.15,0.15,0.14,0.11,0.21,0.14,0.26,0.15,11568987.0,15.9599451,5.71e-05,55004.508731,0.037756,0.1,82.7335,12.2128,13.235,5941.0,True,
2975,11568987,K00354.02,Kepler-534 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.37867551,3.746e-05,-3.746e-05,135.82271,0.00402,-0.00402,2454968.823,0.00402,-0.00402,0.0,,,,,,0.513,0.028,-0.461,3.349,0.137,-0.137,,,,125.1,6.4,-6.4,0.010507,0.000167,-0.0006,1.09657,0.7566,-0.16578,LS+MCMC,1.11,0.16,-0.06,0.0761,,,88.0,,,933.0,,,178.68,70.35,-31.66,14.67,5.1,-5.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,4.1962047,17.324785,22.3,2,176.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3277,Mandel and Agol (2002 ApJ 580 171),,,011/011568/011568987/dv/kplr011568987-20160209194854_dvr.pdf,011/011568/011568987/dv/kplr011568987-002-20160209194854_dvs.pdf,5936.0,94.0,-130.0,4.501,0.019,-0.11,0.07,0.15,-0.15,0.965,0.139,-0.05,1.075,0.053,-0.09,,,,q1_q17_dr25_stellar,296.41855,49.5401,13.235,13.65,13.221,13.057,12.999,12.063,11.775,11.708,0.043,19.761232,1.5e-05,49.54016,0.00013,-0.19,0.54,0.22,0.49,0.000134,6.2e-05,-1.8e-05,5.6e-05,0.44,0.44,0.14,0.76,0.46,0.58,0.65,0.42,0.21,0.76,0.68,0.57,11568987.0,15.9599451,5.71e-05,55004.508731,0.037756,0.1,82.7335,12.2128,13.235,5941.0,True,
2981,3852655,K03002.01,Kepler-1406 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.62904159,7.444e-05,-7.444e-05,132.82099,0.00517,-0.00517,2454965.821,0.00517,-0.00517,0.0,,,,,,0.925,0.049,-0.698,2.97,0.149,-0.149,,,,88.0,7.4,-7.4,0.010571,8.8e-05,-0.00232,0.25649,4.00513,-0.20319,LS+MCMC,1.31,0.2,-0.2,0.0987,,,85.67,,,854.0,,,125.89,53.84,-42.56,12.24,6.0,-6.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,5.7032547,11.5247,13.7,1,118.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.317,Mandel and Agol (2002 ApJ 580 171),,,003/003852/003852655/dv/kplr003852655-20160209194854_dvr.pdf,003/003852/003852655/dv/kplr003852655-001-20160209194854_dvs.pdf,5721.0,103.0,-114.0,4.307,0.143,-0.104,0.0,0.15,-0.15,1.131,0.173,-0.173,0.945,0.078,-0.057,,,,q1_q17_dr25_stellar,292.08185,38.915031,13.256,13.68,13.213,13.074,13.014,12.227,11.908,11.88,0.881,19.472119,2.4e-05,38.9149,0.00028,-0.2,1.0,-0.5,1.0,1.1e-05,8.6e-05,2.2e-05,8.6e-05,0.59,0.35,-0.75,0.59,0.95,0.44,0.56,0.35,-0.9,0.63,1.06,0.49,3852655.0,11.629058,3.59e-05,55000.716753,0.021798,0.1,71.6601,10.1051,13.256,5822.0,False,
3125,12470954,K00439.01,Kepler-554 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.902208647,4.14e-07,-4.14e-07,170.449657,0.000175,-0.000175,2455003.45,0.000175,-0.000175,0.0,,,,,,0.116,0.163,-0.116,2.19877,0.00854,-0.00854,,,,2343.5,7.3,-7.3,0.043475,0.000407,-0.00022,1.70324,0.03746,-0.21086,LS+MCMC,4.45,0.53,-0.33,0.0293,,,89.03,,,1346.0,,,778.26,278.83,-163.2,6.881,0.151,-0.151,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,22.456694,343.7984,363.2,2,702.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2692,Mandel and Agol (2002 ApJ 580 171),,,012/012470/012470954/dv/kplr012470954-20160209194854_dvr.pdf,012/012470/012470954/dv/kplr012470954-001-20160209194854_dvs.pdf,5400.0,107.0,-107.0,4.463,0.06,-0.097,0.24,0.15,-0.15,0.937,0.113,-0.07,0.931,0.049,-0.049,,,,q1_q17_dr25_stellar,296.40686,51.35815,14.313,14.895,14.237,14.063,13.998,13.043,12.654,12.615,0.001,19.7604793,1.2e-06,51.358421,1.2e-05,0.743,0.04,0.974,0.043,0.00014,0.0001,0.00018,0.00012,-0.028,0.067,-0.011,0.068,0.03,0.067,0.136,0.069,0.277,0.07,0.309,0.071,12470954.0,1.9022098,2.7e-06,54965.404402,0.019111,0.39,84.3821,13.06,14.313,5267.0,False,
3396,6678383,K00111.03,Kepler-104 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.978,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,51.75530504,8.535e-05,-8.535e-05,271.08808,0.00125,-0.00125,2455104.088,0.00125,-0.00125,0.0,,,,,,0.638,0.18,-0.412,7.4355,0.0579,-0.0579,,,,609.2,5.6,-5.6,0.023742,0.001263,-0.000966,0.5448,0.4809,-0.32108,LS+MCMC,2.61,0.35,-0.3,0.2638,,,89.14,,,515.0,,,16.6,6.47,-4.54,42.6,18.8,-18.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,27.934227,99.92415,116.9,4,25.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9501,Mandel and Agol (2002 ApJ 580 171),,,006/006678/006678383/dv/kplr006678383-20160209194854_dvr.pdf,006/006678/006678383/dv/kplr006678383-002-20160209194854_dvs.pdf,5979.0,108.0,-120.0,4.394,0.11,-0.11,-0.34,0.15,-0.15,1.005,0.138,-0.113,0.913,0.058,-0.058,,,,q1_q17_dr25_stellar,287.60461,42.166779,12.596,12.956,12.557,12.442,12.397,11.558,11.251,11.209,0.049,19.1736413,2.7e-06,42.166604,3.3e-05,0.0,0.11,-0.63,0.12,-8.6e-05,6.6e-05,6.9e-05,7.2e-05,-0.04,0.11,-0.11,0.12,0.12,0.13,-0.04,0.11,-0.8,0.13,0.81,0.13,6678383.0,103.5123573,0.0007653,55259.383542,0.062247,0.02,73.1856,14.5682,12.596,5853.0,True,
3471,5796675,K00652.01,Kepler-636 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.080657264,8.077e-06,-8.077e-06,182.7601,0.000393,-0.000393,2455015.76,0.000393,-0.000393,0.0,,,,,,0.051,0.303,-0.051,2.8701,0.0199,-0.0199,,,,3076.0,18.3,-18.3,0.049706,0.000873,-0.000288,6.61361,0.12999,-1.23025,LS+MCMC,4.43,0.38,-0.23,0.1185,,,89.93,,,614.0,,,33.64,9.19,-5.86,44.881,0.882,-0.882,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,41.61804,253.61078,195.9,1,77.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1422,Mandel and Agol (2002 ApJ 580 171),,,005/005796/005796675/dv/kplr005796675-20160209194854_dvr.pdf,005/005796/005796675/dv/kplr005796675-001-20160209194854_dvs.pdf,5303.0,106.0,-106.0,4.547,0.03,-0.07,0.0,0.15,-0.15,0.817,0.069,-0.044,0.86,0.047,-0.052,,,,q1_q17_dr25_stellar,293.59189,41.095161,13.653,14.413,13.618,13.327,13.164,12.191,11.692,11.584,0.0,19.57280336,9.8e-07,41.095193,1e-05,0.409,0.04,0.12,0.037,-0.00066,0.00016,0.00045,0.00018,0.23,0.076,-0.041,0.074,0.234,0.077,0.423,0.077,0.061,0.081,0.428,0.076,5796675.0,16.0806761,5.8e-05,54967.517223,0.024754,0.05,74.1665,10.0684,13.653,4628.0,True,
3579,6678383,K00111.01,Kepler-104 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,11.427550984,8.15e-06,-8.15e-06,137.613711,0.000557,-0.000557,2454970.614,0.000557,-0.000557,0.0,,,,,,0.608,0.04,-0.409,4.6074,0.0175,-0.0175,,,,500.9,3.3,-3.3,0.021404,8e-06,-0.000804,0.5464,0.42632,-0.06106,LS+MCMC,2.35,0.32,-0.27,0.0964,,,87.76,,,852.0,,,124.31,48.42,-34.01,15.57,6.1,-6.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,27.960602,148.07864,165.5,4,116.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7306,Mandel and Agol (2002 ApJ 580 171),,,006/006678/006678383/dv/kplr006678383-20160209194854_dvr.pdf,006/006678/006678383/dv/kplr006678383-001-20160209194854_dvs.pdf,5979.0,108.0,-120.0,4.394,0.11,-0.11,-0.34,0.15,-0.15,1.005,0.138,-0.113,0.913,0.058,-0.058,,,,q1_q17_dr25_stellar,287.60461,42.166779,12.596,12.956,12.557,12.442,12.397,11.558,11.251,11.209,0.0,19.1736418,1.9e-06,42.166576,2.3e-05,0.019,0.077,-0.734,0.082,-8.1e-05,3.8e-05,0.000106,4.1e-05,0.079,0.091,-0.132,0.096,0.154,0.088,0.089,0.089,-0.794,0.093,0.799,0.093,6678383.0,103.5123573,0.0007653,55259.383542,0.062247,0.02,73.1856,14.5682,12.596,5853.0,True,
3618,6678383,K00111.02,Kepler-104 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,23.66834635,3.003e-05,-3.003e-05,132.71421,0.00104,-0.00104,2454965.714,0.00104,-0.00104,0.0,,,,,,0.758,0.085,-0.542,5.8297,0.0378,-0.0378,,,,449.4,4.2,-4.2,0.021099,0.000762,-0.001355,0.32337,0.63792,-0.14647,LS+MCMC,2.32,0.31,-0.26,0.1566,,,87.95,,,668.0,,,47.11,18.34,-12.89,21.2,10.5,-10.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,17.811987,99.441605,112.8,4,52.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0226,Mandel and Agol (2002 ApJ 580 171),,,006/006678/006678383/dv/kplr006678383-20160209194854_dvr.pdf,006/006678/006678383/dv/kplr006678383-003-20160209194854_dvs.pdf,5979.0,108.0,-120.0,4.394,0.11,-0.11,-0.34,0.15,-0.15,1.005,0.138,-0.113,0.913,0.058,-0.058,,,,q1_q17_dr25_stellar,287.60461,42.166779,12.596,12.956,12.557,12.442,12.397,11.558,11.251,11.209,0.001,19.1736453,2.8e-06,42.166613,3.3e-05,0.16,0.11,-0.6,0.12,-0.000137,5e-05,3.6e-05,5.4e-05,0.22,0.12,0.15,0.16,0.27,0.13,0.22,0.13,-0.49,0.15,0.54,0.15,6678383.0,103.5123573,0.0007653,55259.383542,0.062247,0.02,73.1856,14.5682,12.596,5853.0,True,
4660,5965819,K03319.01,Kepler-1468 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.987,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.5906103,0.0001318,-0.0001318,144.65969,0.00581,-0.00581,2454977.66,0.00581,-0.00581,0.0,,,,,,0.529,0.012,-0.475,6.745,0.151,-0.151,,,,297.0,12.3,-12.3,0.016179,0.004074,-0.000521,0.35276,0.26471,-0.01578,LS+MCMC,2.64,0.44,-0.53,0.1456,,,88.43,,,819.0,,,106.48,45.65,-41.91,19.27,7.2,-7.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,4.410476,19.653181,24.9,3,64.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8802,Mandel and Agol (2002 ApJ 580 171),,,005/005965/005965819/dv/kplr005965819-20160209194854_dvr.pdf,005/005965/005965819/dv/kplr005965819-002-20160209194854_dvs.pdf,5794.0,78.0,-78.0,4.118,0.182,-0.098,0.14,0.15,-0.15,1.496,0.245,-0.299,1.072,0.112,-0.084,,,,q1_q17_dr25_stellar,293.51984,41.277409,15.024,15.537,14.977,14.804,14.72,13.845,13.497,13.458,0.01,19.567979,1.5e-05,41.2772,0.00016,-0.47,0.62,-0.74,0.58,0.00014,0.00019,0.00027,0.00017,-0.04,0.94,-0.67,0.4,0.67,0.41,-0.1,1.2,-0.59,0.4,0.59,0.47,5965819.0,8.2400554,2.21e-05,55143.757424,0.046852,0.28,74.3056,10.2003,15.024,5718.0,False,
4661,5965819,K03319.02,Kepler-1468 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.23983041,4.005e-05,-4.005e-05,137.75528,0.00419,-0.00419,2454970.755,0.00419,-0.00419,0.0,,,,,,0.012,0.425,-0.012,5.619,0.119,-0.119,,,,251.0,9.1,-9.1,0.014368,0.000516,-0.000311,0.41049,0.03191,-0.12528,LS+MCMC,2.35,0.38,-0.47,0.0817,,,89.94,,,1093.0,,,338.17,145.01,-133.09,11.379,0.885,-0.885,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,5.576774,24.592001,29.4,3,165.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3054,Mandel and Agol (2002 ApJ 580 171),,,005/005965/005965819/dv/kplr005965819-20160209194854_dvr.pdf,005/005965/005965819/dv/kplr005965819-001-20160209194854_dvs.pdf,5794.0,78.0,-78.0,4.118,0.182,-0.098,0.14,0.15,-0.15,1.496,0.245,-0.299,1.072,0.112,-0.084,,,,q1_q17_dr25_stellar,293.51984,41.277409,15.024,15.537,14.977,14.804,14.72,13.845,13.497,13.458,0.215,19.568002,1.3e-05,41.27754,0.00014,0.49,0.54,0.48,0.5,-0.00012,0.00013,-8e-05,0.00012,0.25,0.27,-0.18,0.27,0.31,0.27,0.24,0.34,-0.09,0.24,0.26,0.29,5965819.0,8.2400554,2.21e-05,55143.757424,0.046852,0.28,74.3056,10.2003,15.024,5718.0,False,
4677,5965819,K03319.03,Kepler-1468 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.986,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.54553077,2.158e-05,-2.158e-05,132.37486,0.00468,-0.00468,2454965.375,0.00468,-0.00468,0.0,,,,,,0.143,0.321,-0.143,4.143,0.139,-0.139,,,,119.2,7.4,-7.4,0.009926,0.000503,-0.000357,0.42542,0.05787,-0.14323,LS+MCMC,1.62,0.27,-0.32,0.0466,,,88.75,,,1448.0,,,1039.47,445.71,-409.1,6.563,0.893,-0.893,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,3.328933,13.711848,18.1,3,333.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9672,Mandel and Agol (2002 ApJ 580 171),,,005/005965/005965819/dv/kplr005965819-20160209194854_dvr.pdf,005/005965/005965819/dv/kplr005965819-003-20160209194854_dvs.pdf,5794.0,78.0,-78.0,4.118,0.182,-0.098,0.14,0.15,-0.15,1.496,0.245,-0.299,1.072,0.112,-0.084,,,,q1_q17_dr25_stellar,293.51984,41.277409,15.024,15.537,14.977,14.804,14.72,13.845,13.497,13.458,0.017,19.568038,2.4e-05,41.27747,0.00025,1.94,0.96,0.2,0.89,-0.0002,0.0001,-5e-06,9.3e-05,0.08,0.64,0.39,0.54,0.4,0.6,0.05,0.6,0.42,0.5,0.43,0.53,5965819.0,8.2400554,2.21e-05,55143.757424,0.046852,0.28,74.3056,10.2003,15.024,5718.0,False,
5151,3433668,K03415.01,Kepler-1493 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,15.0219784,0.0004154,-0.0004154,143.6989,0.0225,-0.0225,2454976.699,0.0225,-0.0225,0.0,,,,,,0.96,0.022,-0.649,5.068,0.891,-0.891,,,,96.9,16.2,-16.2,0.011751,0.000918,-0.003243,0.03264,1.63389,-0.02157,LS+MCMC,1.77,0.29,-0.38,0.1197,,,82.45,,,874.0,,,137.91,61.37,-59.23,7.3,3.6,-3.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2678,0.3958,q1_q17_dr25_koi,2.9174216,11.037565,7.4,1,87.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7176,Mandel and Agol (2002 ApJ 580 171),,,003/003433/003433668/dv/kplr003433668-20160209194854_dvr.pdf,003/003433/003433668/dv/kplr003433668-001-20160209194854_dvs.pdf,5831.0,105.0,-117.0,4.162,0.182,-0.098,0.0,0.15,-0.15,1.382,0.221,-0.295,1.011,0.093,-0.078,,,,q1_q17_dr25_stellar,288.54913,38.565231,13.109,13.613,13.083,12.893,12.818,11.925,11.6,11.53,0.019,19.236659,2.2e-05,38.56514,0.00026,2.08,0.93,-0.33,0.95,-0.000172,9.6e-05,6e-06,9.8e-05,0.03,0.3,-0.2,1.0,0.2,1.0,0.49,0.3,-0.3,1.1,0.57,0.64,3433668.0,15.0217983,5.21e-05,54991.740114,0.078628,0.12,70.1132,12.4317,13.109,5440.0,False,
5200,9117416,K03425.01,Kepler-1921 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.034708,0.0001819,-0.0001819,145.4541,0.00731,-0.00731,2454978.454,0.00731,-0.00731,0.0,,,,,,0.193,0.27,-0.193,6.49,0.209,-0.209,,,,124.4,5.8,-5.8,0.010243,0.000396,-0.000339,0.60326,0.09176,-0.20764,LS+MCMC,2.24,0.52,-0.9,0.1557,,,89.53,,,967.0,,,207.16,150.16,-142.72,23.39,3.6,-3.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2904,0.3534,q1_q17_dr25_koi,4.421295,16.491846,22.9,3,69.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2456,Mandel and Agol (2002 ApJ 580 171),,,009/009117/009117416/dv/kplr009117416-20160209194854_dvr.pdf,009/009117/009117416/dv/kplr009117416-001-20160209194854_dvs.pdf,6120.0,195.0,-217.0,3.934,0.398,-0.133,0.02,0.25,-0.3,2.0,0.467,-0.801,1.251,0.19,-0.233,,,,q1_q17_dr25_stellar,300.31619,45.49538,13.266,13.985,13.232,12.957,,11.897,11.61,11.514,0.843,20.021079,2e-05,45.49539,0.00017,-0.03,0.77,0.03,0.6,3.8e-05,9.7e-05,-1e-05,7.6e-05,0.52,0.55,0.53,0.46,0.74,0.66,0.52,0.61,0.42,0.49,0.67,0.73,9117416.0,20.0346008,7.8e-05,54978.46625,0.040034,0.17,80.4662,7.9357,13.266,-1.0,False,
5202,9117416,K03425.02,Kepler-1921 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.953,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.15722086,1.947e-05,-1.947e-05,131.69915,0.0048,-0.0048,2454964.699,0.0048,-0.0048,0.0,,,,,,0.001,0.455,-0.001,3.762,0.143,-0.143,,,,49.7,3.2,-3.2,0.006453,0.000335,-0.000209,0.51611,0.09238,-0.16378,LS+MCMC,1.41,0.33,-0.57,0.0454,,,89.99,,,1791.0,,,2436.47,1766.22,-1678.55,6.48,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2904,0.3534,q1_q17_dr25_koi,3.736013,13.838663,17.4,3,410.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4541,Mandel and Agol (2002 ApJ 580 171),,,009/009117/009117416/dv/kplr009117416-20160209194854_dvr.pdf,009/009117/009117416/dv/kplr009117416-002-20160209194854_dvs.pdf,6120.0,195.0,-217.0,3.934,0.398,-0.133,0.02,0.25,-0.3,2.0,0.467,-0.801,1.251,0.19,-0.233,,,,q1_q17_dr25_stellar,300.31619,45.49538,13.266,13.985,13.232,12.957,,11.897,11.61,11.514,0.024,20.021058,2.5e-05,45.49512,0.00021,-0.81,0.95,-0.95,0.74,5.6e-05,4.9e-05,4.6e-05,3.8e-05,-0.45,0.63,0.16,0.35,0.48,0.6,-0.46,0.67,0.01,0.32,0.47,0.67,9117416.0,20.0346008,7.8e-05,54978.46625,0.040034,0.17,80.4662,7.9357,13.266,-1.0,False,
5231,8552719,K01792.03,Kepler-953 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.991,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,9.10969334,2.7e-05,-2.7e-05,133.06566,0.00249,-0.00249,2454966.066,0.00249,-0.00249,0.0,,,,,,0.761,0.01,-0.542,5.3181,0.0677,-0.0677,,,,126.4,2.7,-2.7,0.011234,0.000694,-0.000994,0.1531,0.30723,-0.00648,LS+MCMC,1.32,0.21,-0.13,0.0862,,,85.02,,,873.0,,,137.45,61.47,-34.46,8.76,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,5.195188,30.458616,47.8,3,140.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9802,Mandel and Agol (2002 ApJ 580 171),,,008/008552/008552719/dv/kplr008552719-20160209194854_dvr.pdf,008/008552/008552719/dv/kplr008552719-002-20160209194854_dvs.pdf,5611.0,100.0,-112.0,4.388,0.08,-0.12,0.36,0.1,-0.15,1.073,0.173,-0.106,1.026,0.057,-0.057,,,,q1_q17_dr25_stellar,288.97165,44.624531,12.16,12.726,12.042,11.918,11.84,10.77,10.395,10.295,0.304,19.2647883,5.4e-06,44.62463,5.9e-05,0.45,0.21,0.36,0.21,7e-06,2.8e-05,-2.3e-05,2.8e-05,-0.6,0.27,-0.01,0.22,0.6,0.27,-0.16,0.25,0.3,0.29,0.34,0.31,8552719.0,88.4074658,0.0006381,55009.270241,0.106505,0.04,75.9237,14.6473,12.16,5114.0,False,
5284,9480535,K03901.01,Kepler-1527 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,160.130899,0.00172,-0.00172,203.47424,0.00637,-0.00637,2455036.474,0.00637,-0.00637,0.0,,,,,,0.791,0.018,-0.565,13.775,0.315,-0.315,,,,1183.0,41.6,-41.6,0.034707,0.004226,-0.003096,0.15369,0.3887,-0.04052,LS+MCMC,6.67,1.19,-1.47,0.6276,,,89.24,,,450.0,,,9.68,4.51,-4.1,59.3,25.0,-25.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2891,0.3589,q1_q17_dr25_koi,12.630053,26.539745,32.4,1,5.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.6631,Mandel and Agol (2002 ApJ 580 171),,,009/009480/009480535/dv/kplr009480535-20160209194854_dvr.pdf,009/009480/009480535/dv/kplr009480535-001-20160209194854_dvs.pdf,6092.0,79.0,-85.0,4.056,0.182,-0.112,0.14,0.15,-0.1,1.759,0.316,-0.386,1.283,0.132,-0.145,,,,q1_q17_dr25_stellar,297.41443,46.060822,15.13,15.612,15.092,14.924,14.844,13.927,13.646,13.617,0.858,19.827625,1.4e-05,46.06069,0.00015,-0.13,0.52,-0.45,0.55,0.00018,0.0006,0.00013,0.00066,-0.14,0.33,0.27,0.51,0.31,0.48,-0.08,0.34,0.36,0.59,0.36,0.58,9480535.0,160.1341104,0.0013735,55036.405603,0.113329,0.02,79.9376,9.9709,15.13,5825.0,False,
