rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
4871,3348093,K03590.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,7.964400574,2.451e-06,-2.451e-06,131.563644,0.000353,-0.000353,2454964.564,0.000353,-0.000353,0.0,,,,,,1.121,0.096,-0.087,4.4761,0.0155,-0.0155,,,,190900.0,308.0,-308.0,0.788182,0.077283,-0.07957,2.04037,0.13582,-0.13833,LS+MCMC,61.54,2.93,-5.34,0.0695,,,86.61,,,633.0,,,38.09,9.84,-10.52,18.98,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0628,0.6908,q1_q17_dr25_koi,440.54572,2976.9692,879.2,1,157.0,1.0,q1_q17_dr25_tce,00000000011111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,003/003348/003348093/dv/kplr003348093-20160209194854_dvr.pdf,003/003348/003348093/dv/kplr003348093-001-20160209194854_dvs.pdf,4478.0,156.0,-156.0,4.578,0.06,-0.02,0.16,0.25,-0.3,0.715,0.034,-0.062,0.706,0.054,-0.054,,,,q1_q17_dr25_stellar,292.92532,38.480991,16.2,17.289,16.193,15.733,15.451,14.249,13.601,13.509,0.0,19.528357465,6.2e-08,38.48087,8.3e-07,0.0915,0.0026,-0.432,0.003,0.003,0.054,0.009,0.069,-0.01,0.067,0.018,0.067,0.02,0.067,-0.097,0.072,-0.139,0.074,0.169,0.073
4874,6442602,K07778.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.113,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_FEW_DIFFS,0.56678228,3.029e-05,-3.029e-05,131.8571,0.0557,-0.0557,2454964.857,0.0557,-0.0557,0.0,,,,,,0.153,0.363,-0.153,4.725,0.559,-0.559,,,,146.8,16.8,-16.8,0.010717,0.000785,-0.001042,0.08643,0.00362,-0.03171,LS+MCMC,0.88,0.06,-0.08,0.0121,,,82.26,,,1661.0,,,1814.33,592.67,-518.34,1.1364,0.0476,-0.0476,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1082,0.627,q1_q17_dr25_koi,3.6057484,7.322376,15.1,1,2010.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.161,Mandel and Agol (2002 ApJ 580 171),,,006/006442/006442602/dv/kplr006442602-20160209194854_dvr.pdf,006/006442/006442602/dv/kplr006442602-001-20160209194854_dvs.pdf,4796.0,172.0,-172.0,4.56,0.06,-0.035,0.04,0.25,-0.3,0.749,0.055,-0.068,0.742,0.075,-0.061,,,,q1_q17_dr25_stellar,291.72198,41.842468,15.53,16.415,15.471,15.15,14.972,13.842,13.342,13.214,0.001,19.4482352,2.1e-06,41.842296,1.3e-05,4.124,0.085,-0.626,0.045,2.01e-05,9.2e-06,-3.4e-06,7.2e-06,,,,,,,,,,,,
4884,6265665,K03436.01,Kepler-1499 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.969,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,44.2018402,0.0003481,-0.0003481,163.21471,0.00639,-0.00639,2454996.215,0.00639,-0.00639,0.0,,,,,,0.348,0.121,-0.348,4.949,0.192,-0.192,,,,235.6,14.8,-14.8,0.013886,0.000599,-0.000671,2.65465,0.90106,-0.68849,LS+MCMC,1.14,0.12,-0.12,0.2196,,,89.69,,,409.0,,,6.59,2.47,-1.86,65.0,22.1,-22.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1646,0.5508,q1_q17_dr25_koi,5.3454885,11.951437,18.6,1,26.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.4597,Mandel and Agol (2002 ApJ 580 171),,,006/006265/006265665/dv/kplr006265665-20160209194854_dvr.pdf,006/006265/006265665/dv/kplr006265665-001-20160209194854_dvs.pdf,5002.0,151.0,-136.0,4.543,0.077,-0.063,-0.18,0.3,-0.3,0.753,0.079,-0.079,0.723,0.1,-0.05,,,,q1_q17_dr25_stellar,283.98633,41.65041,13.509,14.241,13.452,13.195,13.062,12.016,11.551,11.455,0.89,18.932428,2e-05,41.65046,0.00021,0.26,0.82,0.18,0.76,-5e-05,0.00019,2e-05,0.00017,-1.2,1.2,-0.46,0.72,1.24,0.98,-0.8,1.0,-0.14,0.83,0.78,0.96
4890,4349442,K01803.02,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,0,1,q1_q17_dr25_sup_koi,CENT_KIC_POS---EPHEM_MATCH,12.720298433,,,140.3669017,,,2454973.367,,,0.0,,,,,,0.805,,,2.4599,,,,,,283.6,,,0.017319,0.0,0.0,1.73854,0.0,0.0,LS,1.37,0.08,-0.06,0.0982,,,88.12,,,589.0,,,28.37,6.26,-4.32,24.590873,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,5.4295993,18.159763,12.7,3,108.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8685,Mandel and Agol (2002 ApJ 580 171),,,004/004349/004349442/dv/kplr004349442-20160209194854_dvr.pdf,004/004349/004349442/dv/kplr004349442-002-20160209194854_dvs.pdf,4914.0,98.0,-98.0,4.61,0.018,-0.046,-0.04,0.15,-0.15,0.724,0.045,-0.03,0.783,0.035,-0.046,,,,q1_q17_dr25_stellar,286.63553,39.488621,13.26,14.025,13.172,12.932,12.813,11.728,11.259,11.14,0.0,19.1091176,5.7e-06,39.487083,5e-05,3.45,0.24,-5.53,0.18,0.000281,6.6e-05,0.000972,5.1e-05,-1.11,0.63,0.06,0.39,1.11,0.63,6.23,0.53,-2.6,0.5,6.75,0.53
4902,11657614,K03370.02,Kepler-1481 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.94228603,7.914e-05,-7.914e-05,133.804,0.0105,-0.0105,2454966.804,0.0105,-0.0105,0.0,,,,,,0.097,0.367,-0.097,2.169,0.34,-0.34,,,,250.0,40.6,-40.6,0.014007,0.001505,-0.001249,5.05497,1.97541,-4.16471,LS+MCMC,1.23,0.04,-0.08,0.059,,,89.74,,,797.0,,,95.34,13.42,-17.94,21.13,8.3,-8.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,3.046468,14.317958,7.5,2,228.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8668,Mandel and Agol (2002 ApJ 580 171),,,011/011657/011657614/dv/kplr011657614-20160209194854_dvr.pdf,011/011657/011657614/dv/kplr011657614-001-20160209194854_dvs.pdf,4891.0,78.0,-78.0,4.516,0.068,-0.02,0.16,0.15,-0.15,0.805,0.028,-0.056,0.776,0.052,-0.028,,,,q1_q17_dr25_stellar,289.43896,49.73122,14.779,15.593,14.698,14.43,14.316,13.181,12.696,12.603,0.047,19.295926,2.1e-05,49.73144,0.00019,-0.16,0.73,0.8,0.7,8e-05,0.00018,-0.00023,0.00018,0.06,0.14,0.29,0.29,0.3,0.28,0.08,0.12,0.35,0.29,0.36,0.28
4908,8266276,K01731.02,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.022,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,0.837898153,5.356e-06,-5.356e-06,131.98187,0.00658,-0.00658,2454964.982,0.00658,-0.00658,0.0,,,,,,0.071,0.389,-0.071,2.104,0.203,-0.203,,,,268.9,23.7,-23.7,0.014435,0.000902,-0.000916,0.83081,0.10575,-0.46731,LS+MCMC,1.26,0.06,-0.13,0.016,,,88.7,,,1478.0,,,1128.57,316.83,-327.36,3.136,0.399,-0.399,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0989,0.6441,q1_q17_dr25_koi,8.305679,9.6464815,13.9,2,722.0,2.0,q1_q17_dr25_tce,00110011001100110000000000000000,0.8841,Mandel and Agol (2002 ApJ 580 171),,,008/008266/008266276/dv/kplr008266276-20160209194854_dvr.pdf,008/008266/008266276/dv/kplr008266276-002-20160209194854_dvs.pdf,4748.0,172.0,-153.0,4.526,0.071,-0.038,0.3,0.15,-0.3,0.797,0.043,-0.08,0.776,0.056,-0.051,,,,q1_q17_dr25_stellar,301.4693,44.159649,15.72,16.696,15.672,15.302,15.126,14.024,13.488,13.362,0.0,20.097851,1.7e-05,44.16064,0.00023,-4.0,0.66,3.57,0.82,0.00143,0.00016,-0.00116,0.0002,-3.54,0.19,9.73,0.24,10.35,0.23,-3.45,0.093,6.508,0.098,7.366,0.097
4921,9715925,K03599.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,6.30828538,1.295e-06,-1.295e-06,134.379945,0.000186,-0.000186,2454967.38,0.000186,-0.000186,0.0,,,,,,0.69,0.015,-0.013,2.48633,0.00712,-0.00712,,,,113530.0,356.0,-356.0,0.344431,0.005645,-0.005301,5.32957,0.05107,-0.09424,LS+MCMC,29.34,3.23,-3.24,0.0605,,,88.23,,,803.0,,,98.21,42.48,-30.71,22.381,0.214,-0.214,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,271.50143,1623.0415,559.2,1,111.0,1.0,q1_q17_dr25_tce,00000111111101000000000000000000,0.9372,Mandel and Agol (2002 ApJ 580 171),,,009/009715/009715925/dv/kplr009715925-20160209194854_dvr.pdf,009/009715/009715925/dv/kplr009715925-001-20160209194854_dvs.pdf,5069.0,194.0,-176.0,4.524,0.08,-0.064,-0.14,0.3,-0.3,0.78,0.086,-0.086,0.742,0.103,-0.055,,,,q1_q17_dr25_stellar,294.16446,46.423988,16.515,17.333,16.476,16.164,15.975,14.933,14.553,14.356,0.0,19.61096504,2.8e-07,46.4239554,3e-06,0.065,0.01,-0.125,0.011,-0.054,0.037,0.013,0.053,0.043,0.068,-0.003,0.067,0.043,0.068,-0.027,0.069,-0.046,0.068,0.053,0.069
4940,6187888,K07768.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,0.789171236,7.857e-06,-7.857e-06,132.12333,0.00761,-0.00761,2454965.123,0.00761,-0.00761,0.0,,,,,,0.417,0.053,-0.417,1.734,0.266,-0.266,,,,73.4,10.5,-10.5,0.007785,0.00059,-0.000728,1.05236,0.47094,-0.99746,LS+MCMC,0.69,0.04,-0.07,0.0154,,,82.65,,,1527.0,,,1291.41,320.38,-369.95,3.26,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0989,0.6441,q1_q17_dr25_koi,3.5116827,7.950458,9.0,1,1308.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.9572,Mandel and Agol (2002 ApJ 580 171),,,006/006187/006187888/dv/kplr006187888-20160209194854_dvr.pdf,006/006187/006187888/dv/kplr006187888-001-20160209194854_dvs.pdf,4776.0,129.0,-143.0,4.516,0.078,-0.045,0.34,0.1,-0.3,0.811,0.048,-0.083,0.788,0.051,-0.051,,,,q1_q17_dr25_stellar,285.51688,41.534321,15.352,16.298,15.3,14.946,14.764,13.66,13.09,12.974,0.024,19.034474,3.8e-05,41.53383,0.00043,0.6,1.5,-1.8,1.6,-6e-05,0.0001,0.00015,0.0001,0.58,0.42,0.58,1.0,0.82,0.77,0.52,0.42,0.7,0.99,0.87,0.84
4968,9837544,K03529.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,HAS_SEC_TCE---CENT_NOFITS,71.661915163,8.294e-06,-8.294e-06,172.9074598,9.87e-05,-9.87e-05,2455005.907,9.87e-05,-9.87e-05,0.0,,,,,,0.612,0.029,-0.02,6.33708,0.00471,-0.00471,,,,323610.0,216.0,-216.0,0.611676,0.017037,-0.011167,7.87405,0.13692,-0.07322,LS+MCMC,55.04,5.88,-6.48,0.3107,,,89.73,,,365.0,,,4.18,1.7,-1.36,128.82,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,1570.6997,4634.1714,1804.1,1,0.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009837/009837544/dv/kplr009837544-20160209194854_dvr.pdf,009/009837/009837544/dv/kplr009837544-001-20160209194854_dvs.pdf,5075.0,179.0,-179.0,4.497,0.095,-0.095,0.02,0.3,-0.3,0.824,0.088,-0.097,0.777,0.098,-0.057,,,,q1_q17_dr25_stellar,294.48639,46.676151,15.167,15.943,15.105,14.834,14.681,13.709,13.138,13.114,0.0,19.632422464,3.5e-08,46.67630772,5.5e-07,-0.1051,0.0013,0.5678,0.002,-0.056,0.086,0.61,0.13,0.79,0.34,-3.8,1.4,3.9,1.4,-0.035,0.069,0.075,0.068,0.083,0.068
5001,10328393,K01905.02,Kepler-332 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,15.99560373,9.626e-05,-9.626e-05,144.2399,0.00503,-0.00503,2454977.24,0.00503,-0.00503,0.0,,,,,,0.088,0.37,-0.088,3.471,0.135,-0.135,,,,221.7,12.2,-12.2,0.013216,0.000756,-0.000356,3.31831,0.27183,-1.43017,LS+MCMC,1.04,0.07,-0.04,0.1141,,,89.86,,,550.0,,,21.54,4.94,-3.25,35.54,2.9,-2.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,4.6403737,19.099873,20.0,3,79.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7901,Mandel and Agol (2002 ApJ 580 171),,,010/010328/010328393/dv/kplr010328393-20160209194854_dvr.pdf,010/010328/010328393/dv/kplr010328393-002-20160209194854_dvs.pdf,4955.0,100.0,-100.0,4.61,0.018,-0.046,-0.1,0.15,-0.15,0.721,0.047,-0.029,0.774,0.036,-0.048,,,,q1_q17_dr25_stellar,286.66296,47.4137,14.017,14.729,13.943,13.713,13.58,12.558,12.073,11.974,0.32,19.110861,1.4e-05,47.41318,0.00024,-0.09,0.52,-1.86,0.85,0.0001,0.00012,-0.00013,0.0002,0.15,0.24,-0.05,0.78,0.16,0.4,-0.06,0.21,-0.1,0.91,0.12,0.77
5014,2437112,K03461.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,18.79852,0.000257,-0.000257,138.02082,0.00975,-0.00975,2454971.021,0.00975,-0.00975,0.0,,,,,,0.936,0.015,-0.66,4.795,0.31,-0.31,,,,487.4,47.3,-47.3,0.026189,0.002083,-0.007065,0.10778,2.09912,-0.03612,LS+MCMC,2.04,0.18,-0.17,0.1243,,,85.75,,,509.0,,,15.82,5.24,-4.15,12.63,6.3,-6.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1142,0.6188,q1_q17_dr25_koi,3.3867264,9.503792,11.2,2,74.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9714,Mandel and Agol (2002 ApJ 580 171),,,002/002437/002437112/dv/kplr002437112-20160209194854_dvr.pdf,002/002437/002437112/dv/kplr002437112-001-20160209194854_dvs.pdf,4808.0,146.0,-146.0,4.589,0.045,-0.041,-0.1,0.3,-0.3,0.715,0.062,-0.062,0.723,0.075,-0.061,,,,q1_q17_dr25_stellar,290.20361,37.774342,16.153,17.068,16.149,15.762,15.631,14.477,13.958,13.871,0.0,19.347127,1.6e-05,37.77062,0.00017,9.37,0.67,-13.38,0.62,-0.00545,0.00034,0.00653,0.00033,5.93,0.5,-5.3,1.1,7.9,1.1,3.98,0.17,-4.81,0.8,6.25,0.63
5061,11551692,K01781.03,Kepler-411 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.967,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,58.0198583,0.0001432,-0.0001432,151.85007,0.00188,-0.00188,2454984.85,0.00188,-0.00188,0.0,,,,,,0.951,0.014,-0.011,5.348,0.182,-0.182,,,,1286.6,34.8,-34.8,0.044054,0.003564,-0.002648,0.25545,0.01862,-0.0946,LS+MCMC,3.46,0.29,-0.1,0.2711,,,88.47,,,354.0,,,3.7,0.99,-0.49,35.69,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,23.154446,46.58143,66.0,3,16.0,3.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.0968,Mandel and Agol (2002 ApJ 580 171),,,011/011551/011551692/dv/kplr011551692-20160209194854_dvr.pdf,011/011551/011551692/dv/kplr011551692-003-20160209194854_dvs.pdf,4920.0,98.0,-98.0,4.62,0.01,-0.059,0.07,0.15,-0.15,0.72,0.059,-0.022,0.822,0.03,-0.059,,,,q1_q17_dr25_stellar,287.60559,49.523258,12.231,13.041,12.163,11.884,11.744,10.641,10.161,10.062,0.618,19.1737094,2.6e-06,49.523402,2.8e-05,0.143,0.09,0.512,0.1,5e-05,0.00014,6e-05,0.00018,0.04,0.12,0.15,0.23,0.15,0.21,0.22,0.14,0.62,0.21,0.65,0.19
5071,7732791,K03623.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,1.032068851,6.24e-07,-6.24e-07,131.8383,0.000535,-0.000535,2454964.838,0.000535,-0.000535,0.0,,,,,,1.014,10.79,-0.192,2.1344,0.0299,-0.0299,,,,121990.0,1055.0,-1055.0,0.571264,10.70493,-0.139741,1.73073,88.67605,-0.26258,LS+MCMC,44.35,1.56,-3.68,0.0179,,,77.27,,,1221.0,,,523.01,107.99,-138.52,4.6,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0604,0.696,q1_q17_dr25_koi,242.72987,2383.76,140.0,1,505.0,1.0,q1_q17_dr25_tce,01000100011110000000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,007/007732/007732791/dv/kplr007732791-20160209194854_dvr.pdf,007/007732/007732791/dv/kplr007732791-001-20160209194854_dvs.pdf,4387.0,132.0,-145.0,4.587,0.049,-0.017,0.28,0.15,-0.3,0.711,0.025,-0.059,0.712,0.043,-0.054,,,,q1_q17_dr25_stellar,282.55338,43.417358,16.177,17.362,16.21,15.668,15.392,14.117,13.48,13.302,0.0,18.83689233,1.2e-07,43.4173816,1.2e-06,0.0129,0.0048,0.0778,0.0043,0.005,0.056,0.002,0.077,-0.025,0.067,-0.001,0.067,0.025,0.067,0.033,0.073,-0.018,0.077,0.038,0.079
5088,3326377,K01830.02,Kepler-967 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,198.7106251,0.0007117,-0.0007117,156.51819,0.00303,-0.00303,2454989.518,0.00303,-0.00303,0.0,,,,,,0.026,0.387,-0.026,8.638,0.115,-0.115,,,,2094.8,35.7,-35.7,0.040799,0.001215,-0.000504,2.92892,0.1231,-0.74699,LS+MCMC,3.56,0.24,-0.19,0.6253,,,89.99,,,258.0,,,1.05,0.25,-0.18,182.85,7.7,-7.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,18.796495,44.26747,62.1,2,8.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0471,Mandel and Agol (2002 ApJ 580 171),,,003/003326/003326377/dv/kplr003326377-20160209194854_dvr.pdf,003/003326/003326377/dv/kplr003326377-002-20160209194854_dvs.pdf,5180.0,103.0,-103.0,4.548,0.036,-0.054,0.0,0.15,-0.15,0.8,0.054,-0.043,0.825,0.046,-0.046,,,,q1_q17_dr25_stellar,286.55807,38.405369,14.443,15.107,14.404,14.159,13.973,12.991,12.539,12.396,0.033,19.103857,6.7e-06,38.405283,6.3e-05,-0.64,0.28,-0.31,0.23,-4e-05,0.00065,-0.00069,0.00059,0.07,0.17,0.19,0.23,0.2,0.26,-0.14,0.17,-0.11,0.22,0.18,0.25
5139,10960995,K03564.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_KIC_POS,1.558544209,3.99e-07,-3.99e-07,131.567665,0.000227,-0.000227,2454964.568,0.000227,-0.000227,0.0,,,,,,0.507,0.013,-0.01,3.3727,0.013,-0.013,,,,225590.0,989.0,-989.0,0.454191,0.002234,-0.003539,0.91799,0.01191,-0.01346,LS+MCMC,35.12,3.42,-3.43,0.0234,,,84.07,,,1182.0,,,460.09,178.14,-136.36,4.9031,0.0636,-0.0636,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1196,0.6106,q1_q17_dr25_koi,463.97357,5320.655,421.6,1,731.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,010/010960/010960995/dv/kplr010960995-20160209194854_dvr.pdf,010/010960/010960995/dv/kplr010960995-001-20160209194854_dvs.pdf,4868.0,175.0,-175.0,4.582,0.06,-0.04,-0.22,0.3,-0.3,0.708,0.069,-0.069,0.7,0.083,-0.06,,,,q1_q17_dr25_stellar,283.31787,48.404598,14.498,15.215,14.515,14.191,13.996,12.794,12.28,12.222,,18.887775309,6e-09,48.40477867,4e-08,-2.98947,0.00023,0.6432,0.00015,,,,,4.67,0.067,-0.997,0.068,4.776,0.067,0.053,0.067,-0.076,0.068,0.093,0.068
5162,6707942,K03569.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,9.014220178,6.71e-07,-6.71e-07,131.549902,6.67e-05,-6.67e-05,2454964.55,6.67e-05,-6.67e-05,0.0,,,,,,0.802,0.002,-0.002,2.76441,0.00472,-0.00472,,,,34086.0,55.6,-55.6,0.194303,0.000535,-0.000604,2.50279,0.01824,-0.02499,LS+MCMC,15.49,1.31,-1.46,0.0763,,,87.92,,,661.0,,,45.03,16.06,-13.17,22.07,0.161,-0.161,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1142,0.6188,q1_q17_dr25_koi,535.9628,2156.087,1109.2,1,73.0,1.0,q1_q17_dr25_tce,00110011001100110000000000000000,0.1629,Mandel and Agol (2002 ApJ 580 171),,,006/006707/006707942/dv/kplr006707942-20160209194854_dvr.pdf,006/006707/006707942/dv/kplr006707942-001-20160209194854_dvs.pdf,4842.0,175.0,-175.0,4.573,0.055,-0.04,-0.08,0.3,-0.3,0.73,0.062,-0.069,0.729,0.075,-0.061,,,,q1_q17_dr25_stellar,296.05759,42.110931,13.57,14.297,13.37,13.258,12.837,11.874,11.294,11.143,0.0,19.737169167,9.3e-08,42.1109521,1.4e-06,-0.1135,0.0037,0.0794,0.0049,0.0048,0.0025,-0.0051,0.0034,-0.119,0.067,0.158,0.067,0.198,0.067,-0.127,0.071,0.236,0.07,0.268,0.07
5213,8263746,K03581.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,10.9938268,5.803e-06,-5.803e-06,138.805226,0.000536,-0.000536,2454971.805,0.000536,-0.000536,0.0,,,,,,0.471,0.02,-0.018,5.0746,0.0142,-0.0142,,,,419210.0,1191.0,-1191.0,0.649357,0.007575,-0.011348,2.80849,0.03826,-0.03533,LS+MCMC,52.69,4.39,-5.32,0.0868,,,88.97,,,627.0,,,36.46,12.85,-11.01,26.18,0.357,-0.357,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1142,0.6188,q1_q17_dr25_koi,491.14163,2751.434,469.5,1,0.0,1.0,q1_q17_dr25_tce,00000001111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008263/008263746/dv/kplr008263746-20160209194854_dvr.pdf,008/008263/008263746/dv/kplr008263746-001-20160209194854_dvs.pdf,4856.0,175.0,-175.0,4.554,0.072,-0.048,-0.08,0.3,-0.3,0.743,0.062,-0.075,0.721,0.09,-0.053,,,,q1_q17_dr25_stellar,300.78192,44.19405,16.751,17.694,16.714,16.346,16.125,14.985,14.48,14.339,,20.052208977,1.8e-08,44.19351638,1.9e-07,3.13518,0.00071,-1.92102,0.0007,,,,,-5.191,0.068,5.172,0.091,7.328,0.08,0.013,0.069,-0.097,0.08,0.098,0.079
