rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
2828,4252322,K00396.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.591504451,8.901e-06,-8.901e-06,180.851546,0.00048,-0.00048,2455013.852,0.00048,-0.00048,0.0,,,,,,1.21,55.0,-0.137,1.1295,0.0326,-0.0326,,,,1490.5,29.0,-29.0,0.257211,55.03342,-0.125805,3.34409,628.29517,-0.79378,LS+MCMC,36.85,9.97,-9.97,0.1167,,,87.93,,,879.0,,,140.82,112.03,-74.48,33.5,16.7,-16.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.291,0.3469,q1_q17_dr25_koi,16.426252,86.46116,68.0,1,90.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5023,Mandel and Agol (2002 ApJ 580 171),,,004/004252/004252322/dv/kplr004252322-20160209194854_dvr.pdf,004/004252/004252322/dv/kplr004252322-001-20160209194854_dvs.pdf,5940.0,160.0,-178.0,4.199,0.246,-0.164,-0.12,0.3,-0.3,1.312,0.355,-0.355,0.993,0.159,-0.119,,,,q1_q17_dr25_stellar,288.75781,39.350571,13.311,13.779,13.255,13.11,13.041,12.151,11.864,11.755,0.0,19.250527,2.2e-06,39.350742,3.5e-05,0.291,0.091,0.62,0.13,-4e-05,0.00032,0.00146,0.00041,-0.15,0.082,-0.3,0.12,0.34,0.11,-0.282,0.083,-0.3,0.11,0.414,0.099,4252322.0,14.5915165,4.99e-05,54970.075735,0.048735,0.02,70.9129,12.6152,13.311,5675.0,False,
2953,11566064,K00353.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,152.1060435,0.000258,-0.000258,176.52741,0.00136,-0.00136,2455009.527,0.00136,-0.00136,0.0,,,,,,0.878,0.007,-0.009,7.4517,0.0927,-0.0927,,,,3688.3,36.2,-36.2,0.064635,0.00044,-0.000802,0.67428,0.06356,-0.06056,LS+MCMC,11.58,1.98,-2.43,0.5859,,,89.46,,,458.0,,,10.36,5.03,-4.38,93.78,8.8,-8.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.303,0.3166,q1_q17_dr25_koi,30.714256,82.5447,116.3,3,10.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3109,Mandel and Agol (2002 ApJ 580 171),,,011/011566/011566064/dv/kplr011566064-20160209194854_dvr.pdf,011/011566/011566064/dv/kplr011566064-001-20160209194854_dvs.pdf,6200.0,124.0,-124.0,4.072,0.188,-0.101,-0.06,0.15,-0.15,1.64,0.281,-0.343,1.158,0.14,-0.105,,,,q1_q17_dr25_stellar,295.21268,49.56218,13.374,13.587,13.303,13.251,13.277,12.455,12.263,12.228,0.212,19.6808448,1.4e-06,49.562149,1.5e-05,-0.017,0.05,-0.111,0.056,6e-05,0.00045,-0.0002,0.00067,0.012,0.077,-0.036,0.094,0.038,0.092,0.005,0.078,-0.083,0.092,0.084,0.092,11566064.0,152.1,0.0013735,55009.55548,0.057572,0.04,82.386,12.9181,13.374,6679.0,True,
3045,10395543,K00531.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.687469832,3.9e-07,-3.9e-07,170.8803594,8.45e-05,-8.45e-05,2455003.88,8.45e-05,-8.45e-05,0.0,,,,,,0.919,0.026,-0.016,1.0668,0.0166,-0.0166,,,,5057.6,18.9,-18.9,0.087283,0.009368,-0.006323,5.05754,0.18131,-1.11629,LS+MCMC,5.78,0.22,-0.34,0.0397,,,86.57,,,690.0,,,53.6,8.84,-9.66,15.376,0.551,-0.551,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1433,0.6041,q1_q17_dr25_koi,36.37281,336.3396,363.9,1,363.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8858,Mandel and Agol (2002 ApJ 580 171),,,010/010395/010395543/dv/kplr010395543-20160209194854_dvr.pdf,010/010395/010395543/dv/kplr010395543-001-20160209194854_dvs.pdf,4004.0,79.0,-79.0,4.659,0.035,-0.015,0.12,0.15,-0.15,0.606,0.023,-0.035,0.611,0.03,-0.033,,,,q1_q17_dr25_stellar,287.69119,47.546902,14.418,15.747,14.395,13.849,13.544,12.357,11.75,11.61,0.0,19.17941357,8.9e-07,47.5466844,7.1e-06,0.032,0.032,-0.776,0.026,0.00265,0.00028,-0.00103,0.00037,-0.029,0.068,0.008,0.068,0.03,0.068,-0.151,0.07,-0.807,0.077,0.821,0.078,10395543.0,3.6874702,7e-06,55000.19219,0.008764,0.09,78.3545,16.6092,14.418,3946.0,True,
3102,11805075,K00436.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.804,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,199.83920527,4.532e-05,-4.532e-05,225.35896,0.000175,-0.000175,2455058.359,0.000175,-0.000175,0.0,,,,,,0.811,0.008,-0.007,4.378,0.0138,-0.0138,,,,44490.0,126.0,-126.0,0.226393,0.003101,-0.003108,15.63928,0.24088,-0.31916,LS+MCMC,21.48,4.95,-1.75,0.6632,,,89.86,,,276.0,,,1.36,0.96,-0.33,320.8,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,293.3964,624.0963,590.6,1,6.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.0261,Mandel and Agol (2002 ApJ 580 171),,,011/011805/011805075/dv/kplr011805075-20160209194854_dvr.pdf,011/011805/011805075/dv/kplr011805075-001-20160209194854_dvs.pdf,5457.0,164.0,-147.0,4.548,0.028,-0.171,0.2,0.2,-0.3,0.869,0.2,-0.071,0.974,0.065,-0.106,,,,q1_q17_dr25_stellar,286.65689,50.021568,14.74,15.348,14.661,14.479,14.375,13.412,12.995,12.913,0.714,19.11045807,6.7e-07,50.021579,6.5e-06,-0.022,0.023,0.033,0.024,0.0,0.014,0.0,0.022,-0.019,0.067,-0.006,0.067,0.02,0.067,-0.004,0.076,-0.071,0.077,0.071,0.077,11805075.0,199.8398978,0.001923,55058.363393,0.028407,0.0,80.5037,18.1524,14.74,5262.0,False,
3104,11824222,K00437.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_KIC_POS,15.84132627,6.488e-06,-6.488e-06,177.142109,0.000331,-0.000331,2455010.142,0.000331,-0.000331,0.0,,,,,,0.891,3.523,-0.087,1.8215,0.0234,-0.0234,,,,31083.0,284.0,-284.0,0.219737,3.468959,-0.037589,12.80377,33.31802,-2.31894,LS+MCMC,16.84,1.76,-1.6,0.1084,,,89.08,,,575.0,,,25.77,9.6,-7.11,55.4,24.0,-24.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1908,0.5172,q1_q17_dr25_koi,151.32246,773.65045,135.8,1,83.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,011/011824/011824222/dv/kplr011824222-20160209194854_dvr.pdf,011/011824/011824222/dv/kplr011824222-001-20160209194854_dvs.pdf,5119.0,154.0,-154.0,4.575,0.072,-0.048,-0.5,0.3,-0.3,0.702,0.073,-0.067,0.675,0.087,-0.037,,,,q1_q17_dr25_stellar,296.61859,50.022011,14.497,15.181,14.486,14.203,14.117,13.149,12.664,12.549,0.0,19.77453478,4e-07,50.0220713,1.6e-06,-1.336,0.014,0.2207,0.0058,-0.0324,0.0044,0.0022,0.0069,3.43,0.27,0.39,0.1,3.46,0.28,-0.063,0.07,0.004,0.068,0.063,0.07,11824222.0,15.8413359,5.62e-05,54978.459897,0.012445,0.02,83.2315,12.3228,14.497,4987.0,False,
3126,6268648,K01613.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.991,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,20.605501,0.0002593,-0.0002593,146.5069,0.0102,-0.0102,2454979.507,0.0102,-0.0102,0.0,,,,,,0.705,0.257,-0.477,3.793,0.302,-0.302,,,,37.1,3.6,-3.6,0.005962,0.001579,-0.000497,1.1799,1.85711,-1.09656,LS+MCMC,0.85,0.04,-0.03,0.1459,,,88.65,,,806.0,,,99.53,14.09,-13.04,29.8,11.7,-11.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2949,0.3354,q1_q17_dr25_koi,3.5205605,8.146774,11.1,3,48.0,4.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.2003,Mandel and Agol (2002 ApJ 580 171),,,006/006268/006268648/dv/kplr006268648-20160209194854_dvr.pdf,006/006268/006268648/dv/kplr006268648-004-20160209194854_dvs.pdf,6099.0,79.0,-85.0,4.193,0.016,-0.018,-0.3,0.15,-0.15,1.308,0.054,-0.054,0.974,0.071,-0.064,,,,q1_q17_dr25_stellar,285.47659,41.632717,11.049,11.985,11.167,,,10.588,10.316,10.282,0.205,19.031778,2.9e-05,41.63299,0.00033,0.3,1.2,1.0,1.2,-1.6e-05,4.5e-05,-4e-05,4.5e-05,0.0,1.0,-0.53,0.61,0.53,0.62,-0.2,1.0,-0.61,0.63,0.63,0.66,6268648.0,503.25,0.0073539,55213.517405,1.669587,0.08,72.0342,15.8169,11.049,-1.0,True,
3299,9955262,K00076.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_ALT---CENT_SATURATED,77.4794704,0.0002456,-0.0002456,154.70734,0.0023,-0.0023,2454987.707,0.0023,-0.0023,0.0,,,,,,0.019,0.345,-0.019,10.1151,0.0844,-0.0844,,,,1237.0,20.1,-20.1,0.032509,0.000607,-0.000244,0.69477,0.01569,-0.16507,LS+MCMC,10.33,1.8,-3.35,0.4212,,,89.98,,,778.0,,,86.59,43.85,-51.56,60.41,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3336,0.2669,q1_q17_dr25_koi,16.851746,47.713093,72.6,1,17.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1192,Mandel and Agol (2002 ApJ 580 171),,,009/009955/009955262/dv/kplr009955262-20160209194854_dvr.pdf,009/009955/009955262/dv/kplr009955262-001-20160209194854_dvs.pdf,6711.0,149.0,-199.0,3.73,0.277,-0.092,0.07,0.25,-0.3,2.909,0.508,-0.944,1.657,0.239,-0.263,,,,q1_q17_dr25_stellar,293.54199,46.82214,10.143,10.338,10.078,10.046,10.079,9.343,9.161,9.115,0.0,19.5694963,2.4e-06,46.822415,1.8e-05,1.147,0.089,0.991,0.063,-0.00113,0.00014,-0.00074,0.00014,1.6,0.63,1.57,0.55,2.24,0.59,1.31,0.8,2.01,0.71,2.4,0.86,9955262.0,77.4799256,0.0005436,54987.707583,0.088549,0.04,79.3622,12.6876,10.143,6478.0,True,
3369,9552608,K00080.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,9.250572762,2.897e-06,-2.897e-06,135.407531,0.000259,-0.000259,2454968.408,0.000259,-0.000259,0.0,,,,,,1.234,0.22,-0.112,3.6373,0.0127,-0.0127,,,,1039.5,3.5,-3.5,0.267107,0.215971,-0.10692,0.04131,0.00255,-0.0015,LS+MCMC,96.08,24.5,-45.53,0.1097,,,77.53,,,1966.0,,,3530.57,2671.62,-2705.95,5.717,0.353,-0.353,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2814,0.2813,q1_q17_dr25_koi,41.599163,336.9858,351.4,1,147.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8682,Mandel and Agol (2002 ApJ 580 171),,,009/009552/009552608/dv/kplr009552608-20160209194854_dvr.pdf,009/009552/009552608/dv/kplr009552608-001-20160209194854_dvs.pdf,8133.0,225.0,-338.0,3.715,0.413,-0.11,-0.08,0.25,-0.35,3.294,0.84,-1.561,2.053,0.348,-0.523,,,,q1_q17_dr25_stellar,300.53757,46.10434,11.31,11.366,11.291,11.377,11.36,10.698,10.594,10.586,0.01,20.0358332,1.5e-06,46.104302,1.1e-05,-0.178,0.055,-0.136,0.038,-2e-05,7.9e-05,-6e-05,8.8e-05,0.096,0.084,0.1,0.1,0.141,0.097,0.064,0.083,-0.05,0.11,0.081,0.091,9552608.0,9.2506211,2.6e-05,54959.154587,0.023614,0.11,81.0735,8.1174,11.31,7906.0,True,
3392,7906882,K00686.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.952,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,52.513548727,6.133e-06,-6.133e-06,171.6745959,9.47e-05,-9.47e-05,2455004.675,9.47e-05,-9.47e-05,0.0,,,,,,0.679,0.008,-0.01,3.2743,0.0118,-0.0118,,,,14252.0,21.1,-21.1,0.116129,0.000296,-0.000415,8.78022,0.28645,-0.26684,LS+MCMC,12.43,1.67,-1.22,0.2674,,,89.64,,,472.0,,,11.73,4.61,-2.92,108.58,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,225.27856,766.6954,825.0,1,24.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5065,Mandel and Agol (2002 ApJ 580 171),,,007/007906/007906882/dv/kplr007906882-20160209194854_dvr.pdf,007/007906/007906882/dv/kplr007906882-001-20160209194854_dvs.pdf,5589.0,111.0,-111.0,4.421,0.086,-0.105,0.06,0.15,-0.15,0.98,0.132,-0.096,0.925,0.069,-0.051,,,,q1_q17_dr25_stellar,296.84076,43.647121,13.579,14.123,13.52,13.346,13.255,12.27,11.931,11.847,0.0,19.78938136,3.4e-07,43.6469625,3.7e-06,-0.103,0.013,-0.567,0.013,-0.0023,0.0011,0.001,0.0015,0.011,0.067,-0.001,0.067,0.011,0.067,-0.056,0.07,-0.484,0.069,0.487,0.069,7906882.0,52.513565,0.0003133,55004.676271,0.025185,0.01,77.5967,9.1568,13.579,5360.0,True,
3436,4055765,K00100.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.9664004,1.22e-05,-1.22e-05,141.15324,0.00101,-0.00101,2454974.153,0.00101,-0.00101,0.0,,,,,,0.966,0.012,-0.008,5.0127,0.0702,-0.0702,,,,1619.0,19.4,-19.4,0.050235,0.004794,-0.004914,0.04845,0.00346,-0.00808,LS+MCMC,16.89,2.15,-4.29,0.106,,,81.23,,,1578.0,,,1466.1,534.35,-713.6,6.336,0.453,-0.453,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3215,0.2706,q1_q17_dr25_koi,19.938795,161.14934,125.9,1,135.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1388,Mandel and Agol (2002 ApJ 580 171),,,004/004055/004055765/dv/kplr004055765-20160209194854_dvr.pdf,004/004055/004055765/dv/kplr004055765-001-20160209194854_dvs.pdf,6638.0,120.0,-133.0,3.664,0.195,-0.065,-0.16,0.15,-0.1,3.079,0.391,-0.782,1.595,0.176,-0.194,,,,q1_q17_dr25_stellar,291.17792,39.19949,12.598,12.907,12.566,12.466,12.409,11.613,11.407,11.366,0.671,19.41186021,7.1e-07,39.1994983,9.9e-06,-0.075,0.03,0.03,0.035,2.6e-05,8.1e-05,-1e-05,0.0001,0.032,0.087,-0.11,0.096,0.115,0.096,0.027,0.09,-0.08,0.092,0.085,0.092,4055765.0,19.932,7.8e-05,55004.073161,0.035154,0.1,71.5998,10.8602,12.598,6440.0,True,
3456,5596440,K00648.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,10.47490332,6.533e-05,-6.533e-05,171.99906,0.00577,-0.00577,2455004.999,0.00577,-0.00577,0.0,,,,,,0.972,0.08,-0.097,33.7939,0.0,0.0,,,,1170.2,60.9,-60.9,0.04377,0.008917,-0.009921,0.00042,0.00059,-0.00058,LS+MCMC,15.45,2.05,-6.16,0.109,,,43.72,,,1567.0,,,1427.2,610.93,-970.15,1.346,0.63,-0.63,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.312,0.2913,q1_q17_dr25_koi,24.550453,128.58662,150.5,1,101.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.7823,Mandel and Agol (2002 ApJ 580 171),,,005/005596/005596440/dv/kplr005596440-20160209194854_dvr.pdf,005/005596/005596440/dv/kplr005596440-001-20160209194854_dvs.pdf,6526.0,177.0,-196.0,3.616,0.357,-0.084,-0.24,0.35,-0.25,3.232,0.429,-1.288,1.573,0.199,-0.37,,,,q1_q17_dr25_stellar,282.72067,40.899181,13.22,13.534,13.183,13.086,13.071,12.207,12.013,11.929,0.798,18.8480423,2.7e-06,40.899153,2.8e-05,-0.1,0.11,-0.097,0.1,-7e-05,0.00024,5e-05,0.00024,0.081,0.077,0.018,0.076,0.083,0.077,0.065,0.09,0.087,0.075,0.108,0.08,5596440.0,10.4748568,3.19e-05,54973.696864,-1.0,-1.0,70.5212,17.4683,13.22,6256.0,False,
3464,9588822,K04388.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,61.858947,0.003099,-0.003099,191.9736,0.0525,-0.0525,2455024.974,0.0525,-0.0525,0.0,,,,,,0.621,0.038,-0.476,21.32,1.7,-1.7,,,,70.8,9.6,-9.6,0.008029,0.001211,-3.8e-05,0.02703,0.13602,-0.02397,LS+MCMC,2.47,0.69,-1.5,0.3428,,,87.98,,,699.0,,,56.48,47.84,-48.59,17.62,8.1,-8.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2431,0.4394,q1_q17_dr25_koi,3.7803981,7.2573943,9.1,2,21.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1979,Mandel and Agol (2002 ApJ 580 171),,,009/009588/009588822/dv/kplr009588822-20160209194854_dvr.pdf,009/009588/009588822/dv/kplr009588822-003-20160209194854_dvs.pdf,5529.0,168.0,-140.0,3.685,0.712,-0.178,-0.04,0.3,-0.25,2.817,0.789,-1.709,1.402,0.216,-0.505,,,,q1_q17_dr25_stellar,292.13428,46.202419,12.045,12.63,11.993,11.793,11.714,10.749,10.363,10.31,0.573,19.475614,1.4e-05,46.2025,0.00017,-0.17,0.53,0.28,0.61,2.5e-05,9.6e-05,-6e-05,0.00011,-0.29,0.34,0.14,0.67,0.32,0.48,-0.35,0.33,0.21,0.67,0.41,0.5,9588822.0,71.7601905,0.000471,55146.574499,0.235964,0.14,78.3558,13.2883,12.045,5326.0,False,
3548,9846348,K00716.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,26.89316101,1.622e-05,-1.622e-05,179.95245,0.000451,-0.000451,2455012.952,0.000451,-0.000451,0.0,,,,,,0.98,0.122,-0.033,2.3266,0.0379,-0.0379,,,,2193.2,24.3,-24.3,0.068343,0.096944,-0.014568,1.3904,0.78845,-0.43895,LS+MCMC,6.78,2.14,-0.72,0.1743,,,88.51,,,614.0,,,33.54,31.06,-9.8,37.6,10.7,-10.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,27.222822,121.594765,119.6,1,39.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.4751,Mandel and Agol (2002 ApJ 580 171),,,009/009846/009846348/dv/kplr009846348-20160209194854_dvr.pdf,009/009846/009846348/dv/kplr009846348-001-20160209194854_dvs.pdf,6096.0,164.0,-183.0,4.511,0.054,-0.216,-0.34,0.3,-0.3,0.908,0.287,-0.096,0.975,0.118,-0.13,,,,q1_q17_dr25_stellar,297.49216,46.694519,13.754,14.169,13.708,13.576,13.521,12.633,12.335,12.209,0.122,19.8328104,3.2e-06,46.694521,3.3e-05,-0.01,0.12,0.0,0.12,-0.00037,0.00033,-0.0001,0.00039,0.26,0.1,-0.03,0.085,0.26,0.1,0.16,0.11,-0.012,0.084,0.16,0.1,9846348.0,26.8931569,0.0001193,55012.949002,0.015601,0.01,80.5271,10.231,13.754,5845.0,True,
3587,12251650,K00621.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,17.761998411,1.794e-06,-1.794e-06,174.1831018,8.11e-05,-8.11e-05,2455007.183,8.11e-05,-8.11e-05,0.0,,,,,,0.907,0.016,-0.015,2.4644,0.00925,-0.00925,,,,24177.0,51.2,-51.2,0.195094,0.00892,-0.00817,4.72205,0.11964,-0.16223,LS+MCMC,14.25,1.39,-1.25,0.1165,,,88.79,,,538.0,,,19.78,6.98,-5.03,42.86,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1908,0.5172,q1_q17_dr25_koi,133.55298,759.2412,731.7,1,75.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6195,Mandel and Agol (2002 ApJ 580 171),,,012/012251/012251650/dv/kplr012251650-20160209194854_dvr.pdf,012/012251/012251650/dv/kplr012251650-001-20160209194854_dvs.pdf,5088.0,151.0,-136.0,4.612,0.061,-0.044,-0.58,0.3,-0.3,0.669,0.065,-0.059,0.667,0.073,-0.043,,,,q1_q17_dr25_stellar,287.46097,50.975071,14.762,15.443,14.736,14.47,14.347,13.352,12.801,12.735,0.0,19.16406179,4.9e-07,50.9752692,4.9e-06,-0.075,0.017,0.717,0.018,0.0012,0.0022,-0.0014,0.0035,-0.054,0.067,0.059,0.067,0.08,0.067,0.128,0.069,0.068,0.067,0.145,0.069,12251650.0,17.7619949,6.62e-05,54971.658491,0.016582,0.03,81.6329,18.0162,14.762,4952.0,False,
3720,7733731,K04022.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.85819429,2.679e-05,-2.679e-05,135.14503,0.00492,-0.00492,2454968.145,0.00492,-0.00492,0.0,,,,,,0.086,0.35,-0.086,5.356,0.145,-0.145,,,,76.3,3.5,-3.5,0.008031,0.00026,-0.000266,0.27305,0.01045,-0.10514,LS+MCMC,2.04,0.34,-0.74,0.0595,,,89.3,,,1685.0,,,1904.91,1018.11,-1214.17,6.984,0.267,-0.267,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2946,0.3268,q1_q17_dr25_koi,3.2296875,18.838116,25.2,1,279.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7097,Mandel and Agol (2002 ApJ 580 171),,,007/007733/007733731/dv/kplr007733731-20160209194854_dvr.pdf,007/007733/007733731/dv/kplr007733731-001-20160209194854_dvs.pdf,6109.0,182.0,-164.0,3.78,0.315,-0.105,-0.4,0.35,-0.25,2.326,0.391,-0.847,1.188,0.199,-0.243,,,,q1_q17_dr25_stellar,283.12854,43.45686,13.269,13.664,13.232,13.1,13.07,12.223,11.944,11.888,0.874,18.875239,1.6e-05,43.45682,0.00017,0.11,0.63,-0.14,0.61,-5e-06,4.7e-05,1.1e-05,4.5e-05,-0.34,0.49,0.14,0.31,0.36,0.56,-0.24,0.51,0.11,0.28,0.27,0.55,7733731.0,4.858095,1.02e-05,54968.152089,0.054215,0.44,73.1446,18.0953,13.269,5870.0,False,
3837,10534155,K04345.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.32710895,1.761e-05,-1.761e-05,133.40886,0.00328,-0.00328,2454966.409,0.00328,-0.00328,0.0,,,,,,1.158,6.804,-0.126,1.387,0.175,-0.175,,,,108.9,10.5,-10.5,0.16744,6.799362,-0.124141,0.05401,1.94636,-0.01388,LS+MCMC,26.6,9.95,-12.16,0.0484,,,72.1,,,1397.0,,,900.23,1013.19,-662.54,3.77,1.9,-1.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2847,0.3559,q1_q17_dr25_koi,5.587448,12.475209,12.9,1,310.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5913,Mandel and Agol (2002 ApJ 580 171),,,010/010534/010534155/dv/kplr010534155-20160209194854_dvr.pdf,010/010534/010534155/dv/kplr010534155-001-20160209194854_dvs.pdf,5776.0,174.0,-157.0,4.018,0.518,-0.222,-0.66,0.35,-0.25,1.455,0.544,-0.665,0.804,0.103,-0.06,,,,q1_q17_dr25_stellar,291.50122,47.74773,13.404,13.9,13.366,13.191,13.052,12.079,11.718,11.637,0.0,19.433401,2.4e-05,47.74831,0.0002,-0.46,0.87,2.09,0.72,4.9e-05,8.8e-05,-0.000197,7.3e-05,-0.38,0.29,0.07,0.32,0.39,0.29,-0.34,0.21,0.26,0.48,0.43,0.38,10534155.0,4.3270923,8.7e-06,55001.026366,0.008963,0.18,79.6076,14.3356,13.404,5517.0,False,
