rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
8461,8098300,K06964.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,4.305917719,1.09e-07,-1.09e-07,132.3501939,2.06e-05,-2.06e-05,2454965.35,2.06e-05,-2.06e-05,0.0,,,,,,0.549,0.002,-0.003,5.61993,0.00043,-0.00043,,,,361390.0,0.0,0.0,0.631344,0.000674,-0.001822,0.75666,0.00038,-0.00384,LS+MCMC,71.49,21.86,-7.3,0.0532,,,86.52,,,1266.0,,,607.76,524.6,-169.38,9.05159,0.00455,-0.00455,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3071,0.2866,q1_q17_dr25_koi,5247.7676,39759.39,6104.8,1,622.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008098/008098300/dv/kplr008098300-20160209194854_dvr.pdf,008/008098/008098300/dv/kplr008098300-001-20160209194854_dvs.pdf,6502.0,146.0,-178.0,4.44,0.052,-0.208,-0.4,0.25,-0.35,1.037,0.317,-0.106,1.077,0.136,-0.136,,,,q1_q17_dr25_stellar,292.05872,43.925228,12.817,13.097,12.773,12.697,12.696,11.885,11.641,11.596,0.0,19.470582917,5e-09,43.9252299,6e-08,0.03568,0.0002,-0.00037,0.0002,-0.02,0.011,-0.045,0.015,0.009,0.067,0.038,0.067,0.039,0.067,-0.004,0.067,0.054,0.067,0.054,0.067,8098300.0,4.3059177,8.6e-06,54956.737583,0.033795,0.36,76.228,12.3481,12.817,6275.0,True,
8467,8823397,K07096.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED,1.506503686,5.7e-08,-5.7e-08,132.9914262,3.11e-05,-3.11e-05,2454965.991,3.11e-05,-3.11e-05,0.0,,,,,,0.401,0.004,-0.002,5.02151,0.00108,-0.00108,,,,477100.0,138.0,-138.0,0.693626,0.000691,-0.001688,0.49995,0.00085,-0.00312,LS+MCMC,178.15,43.7,-53.4,0.0332,,,84.13,,,3250.0,,,26341.29,19178.73,-15690.67,3.91444,0.00666,-0.00666,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2905,0.2434,q1_q17_dr25_koi,477.04477,5266.8877,3289.1,1,897.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008823/008823397/dv/kplr008823397-20160209194854_dvr.pdf,008/008823/008823397/dv/kplr008823397-001-20160209194854_dvs.pdf,8751.0,240.0,-412.0,4.026,0.198,-0.132,0.07,0.15,-0.6,2.352,0.577,-0.705,2.14,0.309,-0.574,,,,q1_q17_dr25_stellar,293.60986,45.018631,13.249,13.246,13.249,13.342,13.419,12.72,12.613,12.596,0.0,19.573986734,6e-09,45.0186147,6e-08,-0.12468,0.00022,-0.05507,0.00022,0.0,1.3,0.0,1.9,0.0,0.067,0.008,0.067,0.008,0.067,-0.032,0.069,0.031,0.068,0.045,0.069,8823397.0,1.5065038,1.9e-06,54953.93925,0.029022,0.55,77.7321,11.8405,13.249,8540.0,False,
8468,8841616,K07097.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---CENT_NOFITS,1.679585725,1.87e-07,-1.87e-07,131.5600829,9.25e-05,-9.25e-05,2454964.56,9.25e-05,-9.25e-05,0.0,,,,,,0.97,0.01,-0.011,7.34648,0.00562,-0.00562,,,,101790.0,61.4,-61.4,0.479255,0.00657,-0.009438,0.07928,0.00055,-0.00087,LS+MCMC,28.99,2.57,-2.56,0.0228,,,64.8,,,970.0,,,209.45,75.25,-60.6,2.2781,0.0158,-0.0158,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1554,0.5738,q1_q17_dr25_koi,2453.3064,4314.3325,1884.3,1,797.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008841/008841616/dv/kplr008841616-20160209194854_dvr.pdf,008/008841/008841616/dv/kplr008841616-001-20160209194854_dvs.pdf,4462.0,156.0,-171.0,4.7,0.045,-0.036,-0.76,0.3,-0.3,0.554,0.049,-0.049,0.561,0.049,-0.044,,,,q1_q17_dr25_stellar,299.16168,45.05191,12.833,13.778,12.811,12.426,,10.231,9.653,9.456,,19.944108826,9e-09,45.05191111,8e-08,-0.13252,0.00033,-0.00322,0.00028,0.0046,0.009,,,-0.034,0.067,-0.001,0.067,0.034,0.067,-0.071,0.067,-0.075,0.068,0.104,0.067,8841616.0,1.6795854,2.2e-06,54954.481133,0.045695,0.59,79.6625,8.4087,12.833,-1.0,False,
8469,8845221,K07098.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,5.40346248,1.6e-07,-1.6e-07,133.7451943,2.48e-05,-2.48e-05,2454966.745,2.48e-05,-2.48e-05,0.0,,,,,,0.521,0.174,-0.177,7.6494,0.0239,-0.0239,,,,261350.0,0.0,0.0,0.500633,0.030422,-0.030736,0.2907,0.048,-0.04658,LS+MCMC,108.46,25.92,-48.05,0.064,,,86.1,,,1559.0,,,1398.38,1022.56,-1020.19,7.66,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3036,0.3098,q1_q17_dr25_koi,2972.775,21785.168,2851.3,1,500.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008845/008845221/dv/kplr008845221-20160209194854_dvr.pdf,008/008845/008845221/dv/kplr008845221-001-20160209194854_dvs.pdf,6350.0,194.0,-214.0,3.921,0.413,-0.138,-0.28,0.25,-0.3,1.984,0.474,-0.879,1.195,0.201,-0.221,,,,q1_q17_dr25_stellar,300.20993,45.003059,13.615,14.047,13.581,13.43,13.338,12.469,12.243,12.16,0.0,20.014006519,1.1e-08,45.00306885,1.1e-07,0.40164,0.00042,0.03188,0.00038,0.009,0.027,0.0,0.038,-0.005,0.067,-0.003,0.067,0.006,0.067,-0.056,0.068,-0.055,0.069,0.079,0.069,8845221.0,5.4034624,1.2e-05,54966.744423,0.046141,0.39,80.0013,7.7463,13.615,6082.0,False,
8471,8848104,K07100.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.303,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---PLANET_OCCULT_DV---MOD_SEC_ALT,0.824851807,8e-08,-8e-08,131.6271509,7.88e-05,-7.88e-05,2454964.627,7.88e-05,-7.88e-05,0.0,,,,,,1.185,0.094,-0.063,1.93637,0.00219,-0.00219,,,,30099.0,17.5,-17.5,0.43188,0.076211,-0.061552,0.6861,0.01839,-0.05433,LS+MCMC,78.0,35.89,-47.86,0.016,,,65.99,,,2539.0,,,9801.46,13656.36,-8487.61,2.9113,0.078,-0.078,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2993,0.3218,q1_q17_dr25_koi,324.59756,4087.1533,642.2,1,1619.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9113,Mandel and Agol (2002 ApJ 580 171),,,008/008848/008848104/dv/kplr008848104-20160209194854_dvr.pdf,008/008848/008848104/dv/kplr008848104-001-20160209194854_dvs.pdf,5658.0,166.0,-150.0,3.903,0.712,-0.237,-0.78,0.35,-0.3,1.654,0.761,-1.015,0.798,0.086,-0.086,,,,q1_q17_dr25_stellar,300.99487,45.078861,12.372,12.873,12.344,12.157,12.074,11.165,10.806,10.737,0.0,20.066348332,4.4e-08,45.07872528,3.7e-07,0.9011,0.0017,-0.485,0.0013,0.0027,0.0022,-0.011,0.0032,-0.013,0.067,0.144,0.068,0.145,0.068,0.095,0.068,0.175,0.068,0.199,0.068,8848104.0,0.8248518,8e-07,54964.625931,0.012751,0.5,80.3568,7.3114,12.372,5447.0,False,
8476,9762519,K07228.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,7.51514595,4.55e-07,-4.55e-07,138.0800379,5.03e-05,-5.03e-05,2454971.08,5.03e-05,-5.03e-05,0.0,,,,,,0.84,0.166,-0.016,3.54486,0.00233,-0.00233,,,,117460.0,52.6,-52.6,0.421893,0.116489,-0.010855,2.16082,0.07756,-0.0345,LS+MCMC,35.8,5.71,-4.29,0.0674,,,87.41,,,842.0,,,118.99,60.88,-36.23,18.616,0.668,-0.668,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2665,0.398,q1_q17_dr25_koi,1315.7946,9521.749,1676.8,1,179.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0395,Mandel and Agol (2002 ApJ 580 171),,,009/009762/009762519/dv/kplr009762519-20160209194854_dvr.pdf,009/009762/009762519/dv/kplr009762519-001-20160209194854_dvs.pdf,5624.0,167.0,-150.0,4.516,0.105,-0.105,-0.7,0.3,-0.3,0.777,0.124,-0.093,0.722,0.092,-0.039,,,,q1_q17_dr25_stellar,287.94138,46.58239,13.711,14.214,13.681,13.495,13.416,12.471,12.074,12.017,0.0,19.196096456,2.5e-08,46.58248609,2.4e-07,0.16538,0.00092,0.34591,0.00087,0.0047,0.0064,0.0014,0.0093,-0.015,0.067,-0.002,0.067,0.016,0.067,0.133,0.068,0.444,0.068,0.464,0.068,9762519.0,7.5151465,1.94e-05,54971.079254,0.022464,0.12,77.4937,16.0829,13.711,5435.0,False,
8477,9777062,K07229.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_NOFITS,19.230038188,5.2e-07,-5.2e-07,132.5814956,2.23e-05,-2.23e-05,2454965.581,2.23e-05,-2.23e-05,0.0,,,,,,0.694,0.003,-0.004,7.04412,0.00061,-0.00061,,,,266180.0,21.5,-21.5,0.585781,0.001581,-0.002723,1.34762,0.00513,-0.00462,LS+MCMC,186.53,51.49,-62.95,0.1818,,,88.66,,,1361.0,,,810.65,664.51,-518.71,29.755,0.113,-0.113,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3311,0.2392,q1_q17_dr25_koi,3136.7874,10815.986,7232.1,1,0.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009777/009777062/dv/kplr009777062-20160209194854_dvr.pdf,009/009777/009777062/dv/kplr009777062-001-20160209194854_dvs.pdf,7703.0,217.0,-372.0,3.844,0.267,-0.164,0.36,0.1,-0.35,2.916,0.805,-0.984,2.165,0.257,-0.44,,,,q1_q17_dr25_stellar,294.46078,46.58971,12.241,12.359,12.202,12.23,12.275,11.552,11.448,11.388,0.0,19.630717426,5e-09,46.58970459,6e-08,-0.0213,0.0002,-0.01948,0.00021,0.004,0.012,0.001,0.018,-0.009,0.067,0.004,0.067,0.01,0.067,-0.036,0.068,0.076,0.067,0.084,0.068,9777062.0,19.2300378,7.37e-05,54965.580711,0.043129,0.08,79.4386,12.0202,12.241,7466.0,True,
8478,9786821,K07230.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,21.120005744,2.983e-06,-2.983e-06,150.128392,0.000104,-0.000104,2454983.128,0.000104,-0.000104,0.0,,,,,,0.986,0.26,-0.022,2.05573,0.0064,-0.0064,,,,13054.0,27.8,-27.8,0.178782,0.213948,-0.015423,5.5178,0.04282,-0.64265,LS+MCMC,31.2,8.59,-10.51,0.1541,,,88.88,,,880.0,,,141.75,119.89,-88.6,50.672,0.393,-0.393,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3023,0.3153,q1_q17_dr25_koi,368.48892,1668.0709,443.9,1,47.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.1136,Mandel and Agol (2002 ApJ 580 171),,,009/009786/009786821/dv/kplr009786821-20160209194854_dvr.pdf,009/009786/009786821/dv/kplr009786821-001-20160209194854_dvs.pdf,6195.0,199.0,-243.0,4.069,0.306,-0.165,-0.2,0.25,-0.3,1.598,0.44,-0.538,1.09,0.177,-0.159,,,,q1_q17_dr25_stellar,297.72574,46.54884,11.51,12.149,11.57,,,10.577,10.34,10.287,,19.84838452,1.6e-07,46.548843,1.7e-06,0.0712,0.006,0.0179,0.0062,-0.00033,0.00034,,,0.015,0.067,0.007,0.067,0.016,0.067,0.163,0.072,0.113,0.07,0.198,0.071,9786821.0,8.5935022,2.32e-05,54964.954288,0.052788,0.36,80.4769,10.02,11.51,-1.0,True,
8478,9786821,K07230.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,21.120005744,2.983e-06,-2.983e-06,150.128392,0.000104,-0.000104,2454983.128,0.000104,-0.000104,0.0,,,,,,0.986,0.26,-0.022,2.05573,0.0064,-0.0064,,,,13054.0,27.8,-27.8,0.178782,0.213948,-0.015423,5.5178,0.04282,-0.64265,LS+MCMC,31.2,8.59,-10.51,0.1541,,,88.88,,,880.0,,,141.75,119.89,-88.6,50.672,0.393,-0.393,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3023,0.3153,q1_q17_dr25_koi,368.48892,1668.0709,443.9,1,47.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.1136,Mandel and Agol (2002 ApJ 580 171),,,009/009786/009786821/dv/kplr009786821-20160209194854_dvr.pdf,009/009786/009786821/dv/kplr009786821-001-20160209194854_dvs.pdf,6195.0,199.0,-243.0,4.069,0.306,-0.165,-0.2,0.25,-0.3,1.598,0.44,-0.538,1.09,0.177,-0.159,,,,q1_q17_dr25_stellar,297.72574,46.54884,11.51,12.149,11.57,,,10.577,10.34,10.287,,19.84838452,1.6e-07,46.548843,1.7e-06,0.0712,0.006,0.0179,0.0062,-0.00033,0.00034,,,0.015,0.067,0.007,0.067,0.016,0.067,0.163,0.072,0.113,0.07,0.198,0.071,9786821.0,21.1200186,8.45e-05,54962.007795,0.014194,0.02,80.4769,10.02,11.51,-1.0,True,
8479,9790965,K07231.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,LPP_ALT,0.82206761,1.98e-07,-1.98e-07,132.243022,0.000188,-0.000188,2454965.243,0.000188,-0.000188,0.0,,,,,,1.216,0.024,-0.027,3.8281,0.0239,-0.0239,,,,26190.0,71.6,-71.6,0.434803,0.017847,-0.027416,0.16407,0.00365,-0.00737,LS+MCMC,91.21,24.31,-33.43,0.0184,,,47.61,,,2941.0,,,17747.85,13897.55,-11513.42,1.803,0.0401,-0.0401,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3105,0.2893,q1_q17_dr25_koi,225.16553,2205.003,486.3,2,1301.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009790/009790965/dv/kplr009790965-20160209194854_dvr.pdf,009/009790/009790965/dv/kplr009790965-001-20160209194854_dvs.pdf,6531.0,175.0,-214.0,3.962,0.35,-0.15,-0.28,0.25,-0.3,1.921,0.512,-0.704,1.234,0.201,-0.221,,,,q1_q17_dr25_stellar,298.91162,46.586578,13.388,13.756,13.36,13.23,13.198,12.262,12.097,11.952,0.0,19.927441719,7e-08,46.58662842,6.7e-07,0.0156,0.0026,0.1743,0.0024,-0.0004,0.0012,0.0008,0.0018,-0.015,0.067,-0.009,0.067,0.017,0.067,-0.087,0.068,-0.009,0.067,0.088,0.068,9790965.0,0.8220677,8e-07,54953.733954,0.017349,0.59,80.9177,9.3292,13.388,6309.0,False,
8482,9818732,K07233.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,45.035589512,6.832e-06,-6.832e-06,132.633531,0.000125,-0.000125,2454965.634,0.000125,-0.000125,0.0,,,,,,0.499,0.006,-0.005,9.8341,0.00739,-0.00739,,,,404840.0,271.0,-271.0,0.654471,0.002584,-0.002633,1.56804,0.00233,-0.00881,LS+MCMC,82.4,24.23,-10.36,0.2619,,,89.48,,,600.0,,,30.66,25.43,-9.89,55.1913,0.082,-0.082,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3103,0.2947,q1_q17_dr25_koi,4358.5884,14502.88,1763.5,1,0.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009818/009818732/dv/kplr009818732-20160209194854_dvr.pdf,009/009818/009818732/dv/kplr009818732-001-20160209194854_dvs.pdf,6484.0,145.0,-193.0,4.386,0.06,-0.18,-0.12,0.25,-0.3,1.153,0.339,-0.145,1.178,0.164,-0.148,,,,q1_q17_dr25_stellar,285.47278,46.69873,14.529,14.85,14.485,14.391,14.392,13.611,13.3,13.326,,19.03152058,1.7e-08,46.6987092,1.8e-07,0.06963,0.00062,-0.07488,0.00066,,,,,0.013,0.067,-0.004,0.067,0.013,0.067,0.004,0.073,-0.127,0.07,0.127,0.07,9818732.0,45.035591,0.0002477,54965.632695,0.058649,0.05,76.9466,17.6991,14.529,6309.0,False,
8487,10686876,K07363.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT,2.618414643,1.13e-07,-1.13e-07,134.044367,3.43e-05,-3.43e-05,2454967.044,3.43e-05,-3.43e-05,0.0,,,,,,0.356,0.009,-0.001,4.99923,0.00117,-0.00117,,,,200860.0,72.4,-72.4,0.424042,0.000271,-3e-06,0.48098,0.00046,-0.00534,LS+MCMC,109.33,18.75,-34.78,0.0457,,,86.35,,,2582.0,,,10502.8,5580.46,-6323.36,5.58619,0.00534,-0.00534,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2803,0.2833,q1_q17_dr25_koi,3885.7598,23904.42,3260.0,1,412.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,010/010686/010686876/dv/kplr010686876-20160209194854_dvr.pdf,010/010686/010686876/dv/kplr010686876-001-20160209194854_dvs.pdf,8143.0,226.0,-311.0,3.96,0.259,-0.111,-0.2,0.2,-0.3,2.361,0.405,-0.751,1.854,0.112,-0.381,,,,q1_q17_dr25_stellar,299.05673,47.909359,11.727,11.683,11.742,11.831,11.886,10.879,10.92,10.825,0.0,19.937119685,7e-09,47.90925834,7e-08,0.13338,0.00025,-0.36598,0.00024,-0.143,0.022,0.118,0.032,0.448,0.067,-0.415,0.069,0.61,0.069,0.119,0.068,-0.154,0.068,0.195,0.068,10686876.0,2.6184273,4.2e-06,54953.949815,0.032408,0.45,82.1309,9.9026,11.727,7944.0,True,
8489,10711913,K07365.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,19.407958161,1.402e-06,-1.402e-06,135.3915368,6.19e-05,-6.19e-05,2454968.392,6.19e-05,-6.19e-05,0.0,,,,,,0.905,0.025,-0.027,6.09676,0.00297,-0.00297,,,,142060.0,50.2,-50.2,0.515255,0.017985,-0.018497,1.29935,0.00699,-0.01844,LS+MCMC,44.96,8.27,-6.19,0.1262,,,88.25,,,633.0,,,37.92,21.87,-12.63,29.576,0.159,-0.159,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.308,0.3117,q1_q17_dr25_koi,545.58136,2538.9429,2506.6,1,64.0,1.0,q1_q17_dr25_tce,01101111111111111000000000000000,0.2681,Mandel and Agol (2002 ApJ 580 171),,,010/010711/010711913/dv/kplr010711913-20160209194854_dvr.pdf,010/010711/010711913/dv/kplr010711913-001-20160209194854_dvs.pdf,5702.0,170.0,-153.0,4.485,0.135,-0.135,-0.8,0.35,-0.3,0.799,0.147,-0.11,0.711,0.096,-0.03,,,,q1_q17_dr25_stellar,282.60107,48.03669,15.521,16.041,15.49,15.298,15.187,14.225,13.847,13.801,0.0,18.840064259,9.4e-08,48.03676693,8e-07,-0.2795,0.0034,0.277,0.0029,-0.001,0.033,0.002,0.049,-0.001,0.067,-0.006,0.067,0.006,0.067,-0.034,0.068,0.001,0.067,0.034,0.068,10711913.0,19.4080156,7.8e-05,55007.204177,0.038081,0.08,77.5761,19.9831,15.521,5474.0,False,
8491,11906217,K07490.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,37.910213899,3.195e-06,-3.195e-06,162.458419,6.63e-05,-6.63e-05,2454995.458,6.63e-05,-6.63e-05,0.0,,,,,,0.963,0.034,-0.024,3.11152,0.00273,-0.00273,,,,103470.0,59.0,-59.0,0.481581,0.024147,-0.019426,15.17159,0.58804,-0.24359,LS+MCMC,29.45,2.05,-2.26,0.1816,,,89.47,,,358.0,,,3.89,1.06,-0.96,104.85,4.1,-4.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1554,0.5738,q1_q17_dr25_koi,576.0454,1997.5936,1065.9,1,26.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.5978,Mandel and Agol (2002 ApJ 580 171),,,011/011906/011906217/dv/kplr011906217-20160209194854_dvr.pdf,011/011906/011906217/dv/kplr011906217-001-20160209194854_dvs.pdf,4623.0,125.0,-139.0,4.686,0.054,-0.031,-0.92,0.3,-0.3,0.56,0.039,-0.043,0.556,0.047,-0.027,,,,q1_q17_dr25_stellar,287.05927,50.214031,14.43,15.28,14.397,14.067,13.86,12.824,12.257,12.167,0.0,19.13728067,1.6e-07,50.2140683,1.5e-06,-0.1149,0.0055,0.1378,0.0054,0.0,0.15,-0.01,0.24,-0.022,0.067,0.043,0.067,0.048,0.067,-0.173,0.069,0.0,0.075,0.173,0.069,11906217.0,37.9102159,0.0001952,54995.457578,0.019247,0.01,80.7898,17.9803,14.43,4517.0,False,
8493,11913071,K07492.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---CENT_SATURATED,3.747835042,9.5e-08,-9.5e-08,134.1877331,2.07e-05,-2.07e-05,2454967.188,2.07e-05,-2.07e-05,0.0,,,,,,0.547,0.002,0.0,5.28519,0.00178,-0.00178,,,,188920.0,41.7,-41.7,0.423361,0.00017,-3.8e-05,0.49846,0.00124,-0.00321,LS+MCMC,141.7,42.53,-63.8,0.0597,,,85.63,,,2697.0,,,12482.82,11052.68,-9324.95,7.1798,0.0179,-0.0179,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2797,0.2672,q1_q17_dr25_koi,8259.009,39875.934,6016.2,1,358.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,011/011913/011913071/dv/kplr011913071-20160209194854_dvr.pdf,011/011913/011913071/dv/kplr011913071-001-20160209194854_dvs.pdf,8529.0,236.0,-371.0,3.769,0.42,-0.14,-0.18,0.35,-0.4,3.065,0.92,-1.38,2.017,0.378,-0.462,,,,q1_q17_dr25_stellar,291.0614,50.25544,9.532,9.507,9.54,9.715,9.655,8.834,8.732,8.683,0.0,19.404116579,7e-09,50.25506115,1.1e-07,0.80372,0.00023,-1.36385,0.00039,-0.0858,0.0071,0.146,0.011,3.23,0.3,-6.9,0.79,7.62,0.78,3.88,0.39,-6.9,0.76,7.92,0.77,11913071.0,3.7478351,7e-06,54955.943496,0.033275,0.37,81.8508,15.6304,9.532,8329.0,True,
