rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
3898,4571004,K04355.02,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,21.131609,0.001135,-0.001135,139.7493,0.081,-0.081,2454972.749,0.081,-0.081,0.0,,,,,,0.0731,0.3612,-0.0731,13.66,4.5,-4.5,,,,73.5,18.6,-18.6,0.008573,0.00099,-0.0011,0.07142,0.72659,-0.06498,MCMC,0.94,0.0,0.0,0.1499,,,89.38,,,659.0,,,44.45,0.0,0.0,11.9,5.8,-5.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2673,0.3981,q1_q16_koi,,,6.5,5,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,5780.0,,,4.438,,,,,,1.0,,,1.0,,,,,,Solar,294.20786,39.680115,13.482,14.345,13.447,13.112,,12.653,12.264,12.191,,,,,,,,,,,,,,,,,,,,,,,,,
3899,4571004,K04355.03,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,81.675841,0.006975,-0.006975,158.9694,0.0631,-0.0631,2454991.969,0.0631,-0.0631,0.0,,,,,,0.3455,0.0935,-0.3455,11.53,1.6,-1.6,,,,143.4,24.3,-24.3,0.011975,0.001152,-0.000898,0.38656,0.48854,-0.3552,MCMC,1.31,0.0,0.0,0.3692,,,89.38,,,420.0,,,7.33,0.0,0.0,51.5,21.7,-21.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2673,0.3981,q1_q16_koi,,,7.0,5,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,5780.0,,,4.438,,,,,,1.0,,,1.0,,,,,,Solar,294.20786,39.680115,13.482,14.345,13.447,13.112,,12.653,12.264,12.191,,,,,,,,,,,,,,,,,,,,,,,,,
3900,4571004,K04355.04,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,28.5463574,0.0006649,-0.0006649,159.2763,0.0175,-0.0175,2454992.276,0.0175,-0.0175,0.0,,,,,,0.2411,0.2092,-0.2411,9.29,1.3,-1.3,,,,153.3,19.4,-19.4,0.012382,0.000329,-0.00099,0.28619,0.08394,-0.13391,MCMC,1.35,0.0,0.0,0.1832,,,89.38,,,596.0,,,29.76,0.0,0.0,23.1,6.8,-6.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2673,0.3981,q1_q16_koi,,,10.1,5,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,5780.0,,,4.438,,,,,,1.0,,,1.0,,,,,,Solar,294.20786,39.680115,13.482,14.345,13.447,13.112,,12.653,12.264,12.191,,,,,,,,,,,,,,,,,,,,,,,,,
3902,4571004,K04355.05,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,72.563291,0.001641,-0.001641,202.0235,0.0148,-0.0148,2455035.024,0.0148,-0.0148,0.0,,,,,,0.4863,0.038,-0.4505,3.088,0.352,-0.352,,,,332.3,40.9,-40.9,0.018229,0.000614,-0.001721,14.87927,6.13876,-6.27023,MCMC,1.99,0.0,0.0,0.3412,,,89.95,,,436.0,,,8.58,0.0,0.0,160.6,66.3,-66.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2673,0.3981,q1_q16_koi,,,6.4,5,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,5780.0,,,4.438,,,,,,1.0,,,1.0,,,,,,Solar,294.20786,39.680115,13.482,14.345,13.447,13.112,,12.653,12.264,12.191,,,,,,,,,,,,,,,,,,,,,,,,,
3925,7801070,K04361.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.974,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,75.8781344,0.0003549,-0.0003549,194.67762,0.00468,-0.00468,2455027.678,0.00468,-0.00468,0.0,,,,,,0.705,0.266,-0.475,1.383,0.18,-0.18,,,,1054.0,120.0,-120.0,0.031915,0.000401,-0.003794,103.45199,317.24863,-3.1251,LS+MCMC,3.39,0.91,-0.49,0.3378,,,89.87,,,417.0,,,7.18,5.81,-2.53,316.0,138.0,-138.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,q1_q17_dr25_koi,4.9139833,11.199573,11.9,1,17.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8513,Mandel and Agol (2002 ApJ 580 171),,,007/007801/007801070/dv/kplr007801070-20160209194854_dvr.pdf,007/007801/007801070/dv/kplr007801070-001-20160209194854_dvs.pdf,5579.0,166.0,-166.0,4.413,0.12,-0.18,-0.02,0.25,-0.3,0.972,0.261,-0.141,0.893,0.111,-0.074,,,,q1_q17_dr25_stellar,282.16364,43.510132,15.183,15.771,15.131,14.93,14.877,13.873,13.438,13.365,0.118,18.810953,3e-05,43.51016,0.00032,1.8,1.2,0.1,1.2,-0.0022,0.0015,-0.0003,0.0016,0.22,0.42,-0.07,0.23,0.23,0.4,0.16,0.33,-0.35,0.37,0.39,0.39
3937,9535876,K04225.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,0.960843605,3.699e-06,-3.699e-06,131.7739,0.00316,-0.00316,2454964.774,0.00316,-0.00316,0.0,,,,,,1.143,0.951,-0.126,3.22,0.195,-0.195,,,,141.7,6.8,-6.8,0.155362,0.931095,-0.118597,0.03637,0.16695,-0.00871,LS+MCMC,19.15,5.4,-2.69,0.0197,,,19.29,,,1904.0,,,3120.32,2604.65,-1123.24,1.211,0.556,-0.556,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2436,0.4458,q1_q17_dr25_koi,4.986194,12.700641,25.5,1,1390.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8606,Mandel and Agol (2002 ApJ 580 171),,,009/009535/009535876/dv/kplr009535876-20160209194854_dvr.pdf,009/009535/009535876/dv/kplr009535876-001-20160209194854_dvs.pdf,5708.0,160.0,-200.0,4.378,0.087,-0.188,0.56,0.05,-0.3,1.129,0.318,-0.159,1.112,0.11,-0.134,,,,q1_q17_dr25_stellar,295.55756,46.172241,14.92,15.531,14.839,14.658,14.563,13.633,13.272,13.147,,19.7041,3.5e-05,46.18903,0.00074,9.8,1.3,60.4,2.7,-0.000624,8.5e-05,,,,,,,,,,,,,,
3961,8508126,K04299.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---SAME_NTL_PERIOD---CENT_UNRESOLVED_OFFSET,0.980505042,9.38e-07,-9.38e-07,132.097771,0.00083,-0.00083,2454965.098,0.00083,-0.00083,0.0,,,,,,1.206,2.954,-0.102,1.4068,0.0467,-0.0467,,,,426.6,10.0,-10.0,0.227897,2.901262,-0.098514,0.10181,1.81822,-0.01727,LS+MCMC,26.35,7.74,-4.75,0.0191,,,45.8,,,1904.0,,,3100.61,2771.91,-1293.23,1.73,0.858,-0.858,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,3.6867695,10.411073,51.5,1,1366.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9477,Mandel and Agol (2002 ApJ 580 171),,,008/008508/008508126/dv/kplr008508126-20160209194854_dvr.pdf,008/008508/008508126/dv/kplr008508126-002-20160209194854_dvs.pdf,5794.0,182.0,-202.0,4.372,0.128,-0.192,-0.02,0.25,-0.3,1.059,0.311,-0.191,0.963,0.136,-0.102,,,,q1_q17_dr25_stellar,296.34799,44.501961,15.198,15.75,15.095,14.961,14.804,13.847,13.526,13.381,0.0,19.75641,2.3e-05,44.50376,0.00024,-4.71,0.9,6.49,0.87,0.00064,0.00012,-0.0009,0.00012,-2.924,0.072,3.813,0.072,4.805,0.072,-2.964,0.071,3.824,0.071,4.839,0.071
4027,10722485,K04312.01,Kepler-1588 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.99,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.84931877,7.556e-05,-7.556e-05,134.8747,0.00846,-0.00846,2454967.875,0.00846,-0.00846,0.0,,,,,,0.107,0.352,-0.107,3.747,0.31,-0.31,,,,68.2,6.6,-6.6,0.007513,0.00062,-0.000253,1.26826,0.54207,-0.576,LS+MCMC,0.81,0.12,-0.11,0.0726,,,89.62,,,925.0,,,172.98,70.0,-52.88,16.04,6.9,-6.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,3.4408143,11.458898,12.6,1,174.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3956,Mandel and Agol (2002 ApJ 580 171),,,010/010722/010722485/dv/kplr010722485-20160209194854_dvr.pdf,010/010722/010722485/dv/kplr010722485-001-20160209194854_dvs.pdf,5678.0,113.0,-91.0,4.365,0.144,-0.108,-0.28,0.15,-0.15,0.99,0.138,-0.138,0.828,0.077,-0.036,,,,q1_q17_dr25_stellar,288.2327,48.002178,13.858,14.259,13.808,13.687,13.651,12.766,12.456,12.383,0.529,19.215519,3.1e-05,48.00235,0.00028,0.2,1.1,0.6,1.0,-8e-06,8.4e-05,-4.5e-05,7.5e-05,-0.46,0.85,0.7,0.4,0.84,0.65,-0.42,0.78,0.74,0.45,0.85,0.59
4030,7703910,K04379.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,1.275511306,9.549e-06,-9.549e-06,132.44654,0.00636,-0.00636,2454965.447,0.00636,-0.00636,0.0,,,,,,0.011,0.44,-0.01,1.889,0.187,-0.187,,,,69.3,7.9,-7.9,0.007605,0.000501,-0.000548,1.6633,4.26029,-0.65016,LS+MCMC,0.84,0.26,-0.12,0.0229,,,89.88,,,1739.0,,,2160.97,1899.85,-795.87,5.23,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,3.7623117,11.114742,10.3,1,527.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3998,Mandel and Agol (2002 ApJ 580 171),,,007/007703/007703910/dv/kplr007703910-20160209194854_dvr.pdf,007/007703/007703910/dv/kplr007703910-001-20160209194854_dvs.pdf,5921.0,158.0,-193.0,4.418,0.101,-0.203,-0.1,0.25,-0.3,1.015,0.305,-0.153,0.984,0.14,-0.117,,,,q1_q17_dr25_stellar,298.01016,43.37159,15.083,15.624,15.036,14.851,14.742,13.811,13.525,13.413,0.0,19.867438,2.7e-05,43.36718,0.0003,3.7,1.1,-15.9,1.1,-0.00046,0.00013,0.00194,0.00014,1.148,0.094,-5.061,0.088,5.19,0.088,1.207,0.086,-5.251,0.085,5.388,0.085
4036,3328027,K04174.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.11548883,2.142e-05,-2.142e-05,132.00942,0.0098,-0.0098,2454965.009,0.0098,-0.0098,0.0,,,,,,0.505,0.474,-0.298,4.008,0.324,-0.324,,,,169.5,12.0,-12.0,0.012211,0.00035,-0.000791,0.19883,0.16036,-0.04107,LS+MCMC,1.29,0.4,-0.13,0.0329,,,81.96,,,1426.0,,,978.38,906.12,-292.55,3.61,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,3.6523411,15.042333,17.6,1,618.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.0307,Mandel and Agol (2002 ApJ 580 171),,,003/003328/003328027/dv/kplr003328027-20160209194854_dvr.pdf,003/003328/003328027/dv/kplr003328027-001-20160209194854_dvs.pdf,5952.0,184.0,-205.0,4.489,0.052,-0.208,0.02,0.25,-0.3,0.971,0.297,-0.099,1.057,0.127,-0.14,,,,q1_q17_dr25_stellar,287.18967,38.42382,15.627,16.14,15.563,15.407,15.3,14.428,14.09,14.049,0.0,19.145901,2.3e-05,38.42312,0.0003,-3.27,0.97,-2.5,1.1,0.00046,0.00016,0.00038,0.00017,0.31,0.59,-3.71,0.58,3.73,0.6,0.23,0.58,-3.88,0.61,3.89,0.62
4043,3663141,K07663.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.016,1,0,1,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET,2.31894284,4.549e-05,-4.549e-05,132.9696,0.0188,-0.0188,2454965.97,0.0188,-0.0188,0.0,,,,,,0.72,0.218,-0.499,5.321,0.475,-0.475,,,,66.5,6.2,-6.2,0.00801,0.001869,-0.000591,0.05437,0.13451,-0.01287,LS+MCMC,0.87,0.0,0.0,0.0344,,,73.2,,,1375.0,,,844.12,0.0,0.0,2.49,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,4.75814,8.5462675,13.6,1,317.0,1.0,q1_q17_dr25_tce,10000011101110111000000000000000,0.7822,Mandel and Agol (2002 ApJ 580 171),,,003/003663/003663141/dv/kplr003663141-20160209194854_dvr.pdf,003/003663/003663141/dv/kplr003663141-001-20160209194854_dvs.pdf,5780.0,,,4.438,,,0.0,0.0,0.0,1.0,,,1.0,,,,,,Solar,295.66324,38.718243,13.232,13.507,13.174,13.117,,12.6,12.435,12.325,,19.710616,3e-05,38.71551,0.00039,-11.3,1.3,-9.8,1.4,,,0.00037,4.9e-05,,,,,,,,,,,,
4048,9777290,K04316.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,0,1,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS---EPHEM_MATCH,1.33251948,2.017e-05,-2.017e-05,132.0885,0.015,-0.015,2454965.089,0.015,-0.015,0.0,,,,,,0.402,0.096,-0.375,3.733,0.274,-0.274,,,,233.7,16.0,-16.0,0.01418,0.000519,-0.000729,0.19325,0.07498,-0.06697,LS+MCMC,1.64,0.48,-0.26,0.0236,,,81.19,,,1751.0,,,2218.21,1966.7,-848.59,2.63,1.0,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,3.446379,13.289248,17.7,1,652.0,1.0,q1_q17_dr25_tce,00000011111111111000000000000000,0.7883,Mandel and Agol (2002 ApJ 580 171),,,009/009777/009777290/dv/kplr009777290-20160209194854_dvr.pdf,009/009777/009777290/dv/kplr009777290-001-20160209194854_dvs.pdf,5926.0,184.0,-205.0,4.381,0.108,-0.201,-0.1,0.3,-0.3,1.058,0.309,-0.166,0.982,0.138,-0.124,,,,q1_q17_dr25_stellar,294.54642,46.50787,16.334,16.922,16.309,16.083,16.02,15.064,14.569,14.679,0.0,19.636358,2.7e-05,46.50938,0.00031,-2.6,0.99,5.4,1.1,0.00047,0.00019,-0.00105,0.00021,-1.9,1.1,3.8,1.3,4.2,1.2,-2.0,1.1,3.8,1.3,4.3,1.2
4049,8548427,K04317.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,168.84663,0.01083,-0.01083,231.2295,0.038,-0.038,2455064.229,0.038,-0.038,0.0,,,,,,0.1251,0.3255,-0.1251,9.75,1.2,-1.2,,,,215.1,32.0,-32.0,0.013345,0.001619,-0.000606,1.56085,1.51583,-0.96567,MCMC,1.45,0.59,-0.13,0.6188,,,89.95,,,329.0,,,2.78,3.37,-0.74,133.0,64.6,-64.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2727,0.3944,q1_q16_koi,,,9.3,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,008/008548/008548427/dv/kplr008548427-20130815195353_dvr.pdf,008/008548/008548427/dv/kplr008548427-001-20130826182306_dvs.pdf,5897.0,149.0,-191.0,4.489,0.038,-0.297,0.21,0.15,-0.31,0.992,0.411,-0.085,1.106,0.185,-0.149,,,,stellar_q1_q16,286.7937,44.638561,13.859,14.334,13.788,13.655,13.609,12.715,12.445,12.345,0.002,19.119543,4.5e-05,44.63937,0.00053,-1.4,1.7,2.9,1.9,0.00032,0.00037,-0.00069,0.00042,-0.55,0.49,3.1,2.3,3.1,2.4,-0.5,0.49,2.8,2.2,2.8,2.2
4054,5860968,K04384.01,Kepler-1599 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,122.358116,0.004202,-0.004202,134.3477,0.019,-0.019,2454967.348,0.019,-0.019,0.0,,,,,,0.255,0.198,-0.255,10.768,0.69,-0.69,,,,352.8,34.9,-34.9,0.017273,0.001144,-0.000888,0.78973,0.34085,-0.32152,LS+MCMC,2.15,0.61,-0.41,0.4823,,,89.83,,,407.0,,,6.46,5.54,-2.7,85.5,36.9,-36.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,4.728606,11.05848,12.2,1,8.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.4679,Mandel and Agol (2002 ApJ 580 171),,,005/005860/005860968/dv/kplr005860968-20160209194854_dvr.pdf,005/005860/005860968/dv/kplr005860968-001-20160209194854_dvs.pdf,5998.0,180.0,-180.0,4.324,0.153,-0.187,-0.12,0.3,-0.3,1.139,0.324,-0.216,0.998,0.155,-0.116,,,,q1_q17_dr25_stellar,286.22089,41.151249,14.945,15.431,14.889,14.737,14.636,13.735,13.386,13.361,0.007,19.081448,3.4e-05,41.15085,0.00036,2.3,1.4,-1.5,1.3,-0.00087,0.00053,0.00055,0.0005,-0.8,0.33,-1.26,0.53,1.49,0.59,-0.74,0.41,-1.38,0.56,1.57,0.53
4065,8741470,K04251.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.23968392,2.442e-05,-2.442e-05,133.72124,0.00307,-0.00307,2454966.721,0.00307,-0.00307,0.0,,,,,,0.679,0.049,-0.537,0.668,0.18,-0.18,,,,155.9,22.8,-22.8,0.012425,0.001105,-0.004974,74.86053,378.13943,-71.43889,LS+MCMC,1.55,0.41,-0.3,0.0654,,,89.27,,,1060.0,,,299.03,235.11,-125.1,53.6,24.6,-24.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,3.3868103,9.789279,9.0,1,215.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3684,Mandel and Agol (2002 ApJ 580 171),,,008/008741/008741470/dv/kplr008741470-20160209194854_dvr.pdf,008/008741/008741470/dv/kplr008741470-001-20160209194854_dvs.pdf,5751.0,156.0,-156.0,4.303,0.18,-0.18,0.0,0.25,-0.3,1.143,0.305,-0.222,0.956,0.125,-0.091,,,,q1_q17_dr25_stellar,286.35339,44.961182,13.795,14.309,13.734,13.575,13.504,12.552,12.241,12.123,0.011,19.090238,2.4e-05,44.96155,0.00025,0.44,0.9,1.35,0.9,-6e-05,0.00013,-0.00018,0.00013,-0.17,0.39,0.26,0.36,0.31,0.38,-0.11,0.42,0.27,0.35,0.29,0.37
4074,2830919,K04387.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,0,1,q1_q17_dr25_sup_koi,EPHEM_MATCH,1.54038914,1.498e-05,-1.498e-05,132.00494,0.0058,-0.0058,2454965.005,0.0058,-0.0058,0.0,,,,,,0.043,0.41,-0.043,1.683,0.217,-0.217,,,,71.8,9.7,-9.7,0.007768,0.00063,-0.000569,2.81301,0.40882,-2.76827,LS+MCMC,0.84,0.24,-0.13,0.0256,,,89.65,,,1638.0,,,1701.3,1418.98,-622.37,7.07,1.0,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,4.5214434,9.395596,9.1,1,865.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4881,Mandel and Agol (2002 ApJ 580 171),,,002/002830/002830919/dv/kplr002830919-20160209194854_dvr.pdf,002/002830/002830919/dv/kplr002830919-001-20160209194854_dvs.pdf,5974.0,161.0,-179.0,4.422,0.101,-0.188,-0.26,0.3,-0.3,0.989,0.281,-0.152,0.944,0.13,-0.106,,,,q1_q17_dr25_stellar,285.47534,38.099361,14.753,15.23,14.704,14.548,14.456,13.591,13.239,13.167,0.302,19.031695,3.7e-05,38.09935,0.00046,0.2,1.6,0.0,1.6,-6e-05,0.00011,-8e-05,0.00011,0.89,0.95,-0.3,0.94,0.94,0.85,0.79,0.97,-0.62,0.91,1.0,0.72
4092,7749002,K04325.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.868,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,0.609926502,2.437e-06,-2.437e-06,131.80347,0.00309,-0.00309,2454964.803,0.00309,-0.00309,0.0,,,,,,0.24,0.218,-0.24,1.2529,0.0969,-0.0969,,,,133.8,10.5,-10.5,0.010654,0.000522,-0.00055,2.58243,0.34762,-1.26014,LS+MCMC,1.12,0.37,-0.12,0.0144,,,86.28,,,2141.0,,,4990.14,4831.82,-1553.05,3.703,0.498,-0.498,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,3.985277,11.900351,15.3,1,2128.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.984,Mandel and Agol (2002 ApJ 580 171),,,007/007749/007749002/dv/kplr007749002-20160209194854_dvr.pdf,007/007749/007749002/dv/kplr007749002-001-20160209194854_dvs.pdf,5936.0,176.0,-211.0,4.501,0.039,-0.221,0.07,0.25,-0.3,0.965,0.312,-0.104,1.075,0.124,-0.152,,,,q1_q17_dr25_stellar,290.39172,43.440338,15.682,16.207,15.62,15.457,15.382,14.397,14.107,14.076,0.008,19.359444,3.2e-05,43.43975,0.00035,-0.2,1.3,-2.1,1.2,2e-05,0.00013,0.00021,0.00013,0.36,0.38,0.59,0.45,0.69,0.54,0.29,0.42,0.59,0.5,0.66,0.59
4109,5785279,K04259.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.885,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,0.909127736,4.052e-06,-4.052e-06,132.40471,0.00351,-0.00351,2454965.405,0.00351,-0.00351,0.0,,,,,,0.098,0.36,-0.098,1.431,0.119,-0.119,,,,98.7,8.7,-8.7,0.008986,0.00051,-0.00057,2.7079,0.73147,-1.33535,LS+MCMC,0.98,0.26,-0.17,0.0177,,,88.86,,,1818.0,,,2566.87,2113.64,-995.71,4.91,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,3.5604177,10.0180235,13.9,1,1463.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9248,Mandel and Agol (2002 ApJ 580 171),,,005/005785/005785279/dv/kplr005785279-20160209194854_dvr.pdf,005/005785/005785279/dv/kplr005785279-001-20160209194854_dvs.pdf,5486.0,164.0,-164.0,4.389,0.149,-0.182,0.06,0.25,-0.3,0.996,0.272,-0.168,0.885,0.101,-0.074,,,,q1_q17_dr25_stellar,290.01245,41.089989,15.195,15.836,15.135,14.92,14.796,13.822,13.443,13.348,0.395,19.334174,3.8e-05,41.0897,0.00039,0.4,1.5,-1.0,1.4,-5e-05,0.00011,7e-05,0.0001,-0.45,0.86,0.37,0.33,0.58,0.61,-0.65,0.96,0.3,0.35,0.72,0.81
4142,2831055,K04400.01,Kepler-1601 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.20923119,1.472e-05,-1.472e-05,131.90288,0.00515,-0.00515,2454964.903,0.00515,-0.00515,0.0,,,,,,0.11,0.356,-0.11,2.392,0.168,-0.168,,,,59.8,4.9,-4.9,0.007076,0.000392,-0.000376,1.38035,0.09998,-0.71081,LS+MCMC,0.84,0.26,-0.11,0.0336,,,89.11,,,1507.0,,,1217.79,1081.31,-429.48,7.088,0.513,-0.513,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,3.487561,11.010214,14.3,1,602.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6776,Mandel and Agol (2002 ApJ 580 171),,,002/002831/002831055/dv/kplr002831055-20160209194854_dvr.pdf,002/002831/002831055/dv/kplr002831055-001-20160209194854_dvs.pdf,5991.0,163.0,-199.0,4.375,0.105,-0.195,-0.02,0.25,-0.3,1.092,0.33,-0.152,1.032,0.145,-0.13,,,,q1_q17_dr25_stellar,285.51294,38.079739,13.764,14.218,13.697,13.569,13.513,12.602,12.311,12.216,0.048,19.034209,2.1e-05,38.07994,0.00027,0.56,0.91,0.74,0.96,-3.8e-05,5.1e-05,-6.5e-05,5.4e-05,0.42,0.46,0.24,0.59,0.49,0.5,0.47,0.46,0.43,0.59,0.63,0.53
